"Selection","View","Channel","Start_DateTime_ISO8601","End_DateTime_ISO8601","Low.Freq..Hz.","High.Freq..Hz.","Species","Detection_Confidence"
1179,"Spectrogram 1",1,"2009-03-29T16:47:06-05:00","2009-03-29T16:47:08-05:00",82.645,184.573,"RIWH","Detected"
1180,"Spectrogram 1",1,"2009-03-29T16:47:14-05:00","2009-03-29T16:47:17-05:00",85.399,206.612,"RIWH","Detected"
1181,"Spectrogram 1",1,"2009-03-29T16:47:31-05:00","2009-03-29T16:47:33-05:00",77.135,201.102,"RIWH","Detected"
1182,"Spectrogram 1",1,"2009-03-29T16:47:40-05:00","2009-03-29T16:47:42-05:00",55.096,170.799,"RIWH","Detected"
1183,"Spectrogram 1",1,"2009-03-29T16:47:43-05:00","2009-03-29T16:47:46-05:00",112.948,217.631,"RIWH","Detected"
1184,"Spectrogram 1",1,"2009-03-29T16:48:07-05:00","2009-03-29T16:48:09-05:00",126.722,319.559,"RIWH","Detected"
1185,"Spectrogram 1",1,"2009-03-29T16:48:13-05:00","2009-03-29T16:48:15-05:00",77.135,322.314,"RIWH","Detected"
1186,"Spectrogram 1",1,"2009-03-29T16:48:47-05:00","2009-03-29T16:48:49-05:00",85.399,159.78,"RIWH","Detected"
1187,"Spectrogram 1",1,"2009-03-29T16:49:06-05:00","2009-03-29T16:49:08-05:00",77.135,220.386,"RIWH","Possibly_Detected"
1188,"Spectrogram 1",1,"2009-03-29T16:50:05-05:00","2009-03-29T16:50:07-05:00",77.135,203.857,"RIWH","Detected"
1189,"Spectrogram 1",1,"2009-03-29T16:50:11-05:00","2009-03-29T16:50:13-05:00",77.135,176.309,"RIWH","Detected"
1190,"Spectrogram 1",1,"2009-03-29T16:50:58-05:00","2009-03-29T16:51:01-05:00",90.909,206.612,"RIWH","Detected"
1191,"Spectrogram 1",1,"2009-03-29T16:51:04-05:00","2009-03-29T16:51:06-05:00",77.135,165.289,"RIWH","Detected"
1192,"Spectrogram 1",1,"2009-03-29T16:51:18-05:00","2009-03-29T16:51:20-05:00",85.399,151.515,"RIWH","Detected"
1193,"Spectrogram 1",1,"2009-03-29T16:51:42-05:00","2009-03-29T16:51:44-05:00",115.702,269.972,"RIWH","Detected"
1194,"Spectrogram 1",1,"2009-03-29T16:51:45-05:00","2009-03-29T16:51:47-05:00",90.909,162.534,"RIWH","Detected"
1195,"Spectrogram 1",1,"2009-03-29T16:51:55-05:00","2009-03-29T16:51:57-05:00",99.174,192.837,"RIWH","Detected"
1196,"Spectrogram 1",1,"2009-03-29T16:52:02-05:00","2009-03-29T16:52:04-05:00",74.38,250.689,"RIWH","Detected"
1197,"Spectrogram 1",1,"2009-03-29T16:52:11-05:00","2009-03-29T16:52:13-05:00",148.76,267.218,"RIWH","Detected"
1198,"Spectrogram 1",1,"2009-03-29T16:52:18-05:00","2009-03-29T16:52:20-05:00",52.342,198.347,"RIWH","Detected"
1199,"Spectrogram 1",1,"2009-03-29T16:52:20-05:00","2009-03-29T16:52:22-05:00",46.832,212.121,"RIWH","Detected"
1200,"Spectrogram 1",1,"2009-03-29T16:52:28-05:00","2009-03-29T16:52:30-05:00",154.27,258.953,"RIWH","Detected"
1201,"Spectrogram 1",1,"2009-03-29T16:52:32-05:00","2009-03-29T16:52:34-05:00",93.664,236.915,"RIWH","Possibly_Detected"
1202,"Spectrogram 1",1,"2009-03-29T16:52:43-05:00","2009-03-29T16:52:45-05:00",107.438,217.631,"RIWH","Detected"
1203,"Spectrogram 1",1,"2009-03-29T16:53:09-05:00","2009-03-29T16:53:11-05:00",118.457,220.386,"RIWH","Detected"
1204,"Spectrogram 1",1,"2009-03-29T16:53:11-05:00","2009-03-29T16:53:13-05:00",82.645,234.16,"RIWH","Detected"
1205,"Spectrogram 1",1,"2009-03-29T16:54:16-05:00","2009-03-29T16:54:18-05:00",60.606,256.198,"RIWH","Detected"
1206,"Spectrogram 1",1,"2009-03-29T16:54:21-05:00","2009-03-29T16:54:23-05:00",77.135,170.799,"RIWH","Detected"
1207,"Spectrogram 1",1,"2009-03-29T16:54:31-05:00","2009-03-29T16:54:33-05:00",60.606,137.741,"RIWH","Possibly_Detected"
1208,"Spectrogram 1",1,"2009-03-29T16:54:35-05:00","2009-03-29T16:54:37-05:00",71.625,206.612,"RIWH","Detected"
1209,"Spectrogram 1",1,"2009-03-29T16:54:37-05:00","2009-03-29T16:54:38-05:00",118.457,217.631,"RIWH","Detected"
1210,"Spectrogram 1",1,"2009-03-29T16:54:44-05:00","2009-03-29T16:54:46-05:00",77.135,201.102,"RIWH","Detected"
1211,"Spectrogram 1",1,"2009-03-29T16:54:57-05:00","2009-03-29T16:54:59-05:00",82.645,225.895,"RIWH","Detected"
1212,"Spectrogram 1",1,"2009-03-29T16:55:02-05:00","2009-03-29T16:55:04-05:00",77.135,201.102,"RIWH","Detected"
1213,"Spectrogram 1",1,"2009-03-29T16:55:13-05:00","2009-03-29T16:55:16-05:00",63.361,209.366,"RIWH","Detected"
1214,"Spectrogram 1",1,"2009-03-29T16:55:15-05:00","2009-03-29T16:55:16-05:00",96.419,220.386,"RIWH","Detected"
1215,"Spectrogram 1",1,"2009-03-29T16:55:21-05:00","2009-03-29T16:55:23-05:00",82.645,181.818,"RIWH","Detected"
1216,"Spectrogram 1",1,"2009-03-29T16:55:33-05:00","2009-03-29T16:55:35-05:00",77.135,234.16,"RIWH","Detected"
1217,"Spectrogram 1",1,"2009-03-29T16:55:38-05:00","2009-03-29T16:55:40-05:00",88.154,201.102,"RIWH","Detected"
1218,"Spectrogram 1",1,"2009-03-29T16:55:50-05:00","2009-03-29T16:55:53-05:00",96.419,234.16,"RIWH","Detected"
1219,"Spectrogram 1",1,"2009-03-29T16:55:57-05:00","2009-03-29T16:55:59-05:00",79.89,253.444,"RIWH","Detected"
1220,"Spectrogram 1",1,"2009-03-29T16:56:17-05:00","2009-03-29T16:56:19-05:00",90.909,220.386,"RIWH","Detected"
1221,"Spectrogram 1",1,"2009-03-29T16:56:25-05:00","2009-03-29T16:56:27-05:00",118.457,239.669,"RIWH","Detected"
1222,"Spectrogram 1",1,"2009-03-29T16:57:25-05:00","2009-03-29T16:57:27-05:00",126.722,256.198,"RIWH","Detected"
1223,"Spectrogram 1",1,"2009-03-29T16:58:39-05:00","2009-03-29T16:58:41-05:00",66.116,261.708,"RIWH","Detected"
1224,"Spectrogram 1",1,"2009-03-29T16:59:33-05:00","2009-03-29T16:59:35-05:00",79.89,209.366,"RIWH","Detected"
1225,"Spectrogram 1",1,"2009-03-29T17:00:21-05:00","2009-03-29T17:00:23-05:00",99.174,228.65,"RIWH","Possibly_Detected"
1226,"Spectrogram 1",1,"2009-03-29T17:00:24-05:00","2009-03-29T17:00:26-05:00",66.116,220.386,"RIWH","Possibly_Detected"
1227,"Spectrogram 1",1,"2009-03-29T17:00:46-05:00","2009-03-29T17:00:49-05:00",112.948,261.708,"RIWH","Detected"
1228,"Spectrogram 1",1,"2009-03-29T17:02:20-05:00","2009-03-29T17:02:22-05:00",123.967,303.03,"RIWH","Detected"
1229,"Spectrogram 1",1,"2009-03-29T17:02:25-05:00","2009-03-29T17:02:27-05:00",68.871,280.992,"RIWH","Detected"
1230,"Spectrogram 1",1,"2009-03-29T17:02:28-05:00","2009-03-29T17:02:29-05:00",118.457,269.972,"RIWH","Possibly_Detected"
1231,"Spectrogram 1",1,"2009-03-29T17:02:29-05:00","2009-03-29T17:02:31-05:00",85.399,157.025,"RIWH","Detected"
1232,"Spectrogram 1",1,"2009-03-29T17:02:35-05:00","2009-03-29T17:02:37-05:00",85.399,267.218,"RIWH","Detected"
1233,"Spectrogram 1",1,"2009-03-29T17:02:43-05:00","2009-03-29T17:02:45-05:00",121.212,192.837,"RIWH","Detected"
1234,"Spectrogram 1",1,"2009-03-29T17:02:44-05:00","2009-03-29T17:02:46-05:00",74.38,209.366,"RIWH","Detected"
1235,"Spectrogram 1",1,"2009-03-29T17:02:49-05:00","2009-03-29T17:02:51-05:00",68.871,256.198,"RIWH","Detected"
1236,"Spectrogram 1",1,"2009-03-29T17:04:22-05:00","2009-03-29T17:04:24-05:00",123.967,258.953,"RIWH","Detected"
1237,"Spectrogram 1",1,"2009-03-29T17:05:37-05:00","2009-03-29T17:05:39-05:00",77.135,162.534,"RIWH","Detected"
1238,"Spectrogram 1",1,"2009-03-29T17:05:59-05:00","2009-03-29T17:06:01-05:00",77.135,201.102,"RIWH","Detected"
1239,"Spectrogram 1",1,"2009-03-29T17:06:04-05:00","2009-03-29T17:06:06-05:00",82.645,223.14,"RIWH","Detected"
1240,"Spectrogram 1",1,"2009-03-29T17:06:11-05:00","2009-03-29T17:06:14-05:00",74.38,162.534,"RIWH","Detected"
1241,"Spectrogram 1",1,"2009-03-29T17:06:14-05:00","2009-03-29T17:06:17-05:00",71.625,157.025,"RIWH","Detected"
1242,"Spectrogram 1",1,"2009-03-29T17:07:43-05:00","2009-03-29T17:07:46-05:00",68.871,242.424,"RIWH","Detected"
1243,"Spectrogram 1",1,"2009-03-29T17:08:11-05:00","2009-03-29T17:08:13-05:00",71.625,258.953,"RIWH","Detected"
1244,"Spectrogram 1",1,"2009-03-29T17:08:15-05:00","2009-03-29T17:08:17-05:00",63.361,220.386,"RIWH","Detected"
1245,"Spectrogram 1",1,"2009-03-29T17:08:34-05:00","2009-03-29T17:08:35-05:00",71.625,223.14,"RIWH","Detected"
1246,"Spectrogram 1",1,"2009-03-29T17:08:40-05:00","2009-03-29T17:08:42-05:00",74.38,184.573,"RIWH","Detected"
1247,"Spectrogram 1",1,"2009-03-29T17:09:39-05:00","2009-03-29T17:09:42-05:00",82.645,170.799,"RIWH","Possibly_Detected"
1248,"Spectrogram 1",1,"2009-03-29T17:10:15-05:00","2009-03-29T17:10:17-05:00",79.89,217.631,"RIWH","Detected"
1249,"Spectrogram 1",1,"2009-03-29T17:10:43-05:00","2009-03-29T17:10:46-05:00",110.193,201.102,"RIWH","Detected"
1250,"Spectrogram 1",1,"2009-03-29T17:10:46-05:00","2009-03-29T17:10:48-05:00",82.645,173.554,"RIWH","Detected"
1251,"Spectrogram 1",1,"2009-03-29T17:12:00-05:00","2009-03-29T17:12:02-05:00",77.135,195.592,"RIWH","Detected"
1252,"Spectrogram 1",1,"2009-03-29T17:12:15-05:00","2009-03-29T17:12:17-05:00",77.135,176.309,"RIWH","Detected"
1253,"Spectrogram 1",1,"2009-03-29T17:12:20-05:00","2009-03-29T17:12:22-05:00",93.664,203.857,"RIWH","Detected"
1254,"Spectrogram 1",1,"2009-03-29T17:12:28-05:00","2009-03-29T17:12:31-05:00",74.38,192.837,"RIWH","Detected"
1255,"Spectrogram 1",1,"2009-03-29T17:12:52-05:00","2009-03-29T17:12:54-05:00",71.625,181.818,"RIWH","Detected"
1256,"Spectrogram 1",1,"2009-03-29T17:13:12-05:00","2009-03-29T17:13:16-05:00",71.625,203.857,"RIWH","Detected"
1257,"Spectrogram 1",1,"2009-03-29T17:13:23-05:00","2009-03-29T17:13:25-05:00",82.645,228.65,"RIWH","Detected"
1258,"Spectrogram 1",1,"2009-03-29T17:15:19-05:00","2009-03-29T17:15:21-05:00",71.625,198.347,"RIWH","Possibly_Detected"
1259,"Spectrogram 1",1,"2009-03-29T17:15:35-05:00","2009-03-29T17:15:37-05:00",85.399,173.554,"RIWH","Possibly_Detected"
1260,"Spectrogram 1",1,"2009-03-29T17:17:03-05:00","2009-03-29T17:17:05-05:00",57.851,234.16,"RIWH","Possibly_Detected"
1261,"Spectrogram 1",1,"2009-03-29T17:17:07-05:00","2009-03-29T17:17:10-05:00",96.419,201.102,"RIWH","Possibly_Detected"
1262,"Spectrogram 1",1,"2009-03-29T17:19:46-05:00","2009-03-29T17:19:47-05:00",129.477,236.915,"RIWH","Possibly_Detected"
1263,"Spectrogram 1",1,"2009-03-29T17:21:43-05:00","2009-03-29T17:21:45-05:00",74.38,173.554,"RIWH","Possibly_Detected"
1264,"Spectrogram 1",1,"2009-03-29T17:26:41-05:00","2009-03-29T17:26:43-05:00",74.38,305.785,"RIWH","Detected"
1265,"Spectrogram 1",1,"2009-03-29T17:27:33-05:00","2009-03-29T17:27:35-05:00",82.645,250.689,"RIWH","Detected"
1266,"Spectrogram 1",1,"2009-03-29T17:28:52-05:00","2009-03-29T17:28:54-05:00",74.38,168.044,"RIWH","Detected"
1267,"Spectrogram 1",1,"2009-03-29T17:28:56-05:00","2009-03-29T17:28:59-05:00",82.645,173.554,"RIWH","Detected"
1268,"Spectrogram 1",1,"2009-03-29T17:29:13-05:00","2009-03-29T17:29:15-05:00",110.193,209.366,"RIWH","Detected"
1269,"Spectrogram 1",1,"2009-03-29T17:29:33-05:00","2009-03-29T17:29:35-05:00",68.871,203.857,"RIWH","Detected"
1270,"Spectrogram 1",1,"2009-03-29T17:30:21-05:00","2009-03-29T17:30:23-05:00",60.606,184.573,"RIWH","Detected"
1271,"Spectrogram 1",1,"2009-03-29T17:30:23-05:00","2009-03-29T17:30:26-05:00",74.38,201.102,"RIWH","Detected"
1272,"Spectrogram 1",1,"2009-03-29T17:31:32-05:00","2009-03-29T17:31:34-05:00",85.399,242.424,"RIWH","Detected"
1273,"Spectrogram 1",1,"2009-03-29T17:32:18-05:00","2009-03-29T17:32:20-05:00",79.89,173.554,"RIWH","Detected"
1274,"Spectrogram 1",1,"2009-03-29T17:32:47-05:00","2009-03-29T17:32:49-05:00",79.89,176.309,"RIWH","Possibly_Detected"
1275,"Spectrogram 1",1,"2009-03-29T17:33:07-05:00","2009-03-29T17:33:10-05:00",71.625,190.083,"RIWH","Detected"
1276,"Spectrogram 1",1,"2009-03-29T17:33:11-05:00","2009-03-29T17:33:13-05:00",68.871,212.121,"RIWH","Detected"
1277,"Spectrogram 1",1,"2009-03-29T17:34:35-05:00","2009-03-29T17:34:38-05:00",66.116,181.818,"RIWH","Possibly_Detected"
1278,"Spectrogram 1",1,"2009-03-29T17:40:08-05:00","2009-03-29T17:40:10-05:00",74.38,234.16,"RIWH","Detected"
1279,"Spectrogram 1",1,"2009-03-29T17:40:20-05:00","2009-03-29T17:40:22-05:00",68.871,267.218,"RIWH","Detected"
1280,"Spectrogram 1",1,"2009-03-29T17:42:52-05:00","2009-03-29T17:42:55-05:00",107.438,245.179,"RIWH","Detected"
1281,"Spectrogram 1",1,"2009-03-29T17:43:17-05:00","2009-03-29T17:43:19-05:00",112.948,206.612,"RIWH","Possibly_Detected"
1282,"Spectrogram 1",1,"2009-03-29T17:44:29-05:00","2009-03-29T17:44:31-05:00",123.967,289.256,"RIWH","Detected"
1283,"Spectrogram 1",1,"2009-03-29T17:46:44-05:00","2009-03-29T17:46:46-05:00",112.948,300.275,"RIWH","Detected"
1284,"Spectrogram 1",1,"2009-03-29T17:47:22-05:00","2009-03-29T17:47:26-05:00",77.135,225.895,"RIWH","Detected"
1285,"Spectrogram 1",1,"2009-03-29T17:47:42-05:00","2009-03-29T17:47:44-05:00",74.38,165.289,"RIWH","Possibly_Detected"
1286,"Spectrogram 1",1,"2009-03-29T17:47:44-05:00","2009-03-29T17:47:46-05:00",79.89,267.218,"RIWH","Detected"
1287,"Spectrogram 1",1,"2009-03-29T17:47:52-05:00","2009-03-29T17:47:55-05:00",121.212,308.54,"RIWH","Detected"
1288,"Spectrogram 1",1,"2009-03-29T17:48:35-05:00","2009-03-29T17:48:37-05:00",90.909,190.083,"RIWH","Detected"
1289,"Spectrogram 1",1,"2009-03-29T17:48:48-05:00","2009-03-29T17:48:49-05:00",96.419,179.063,"RIWH","Detected"
1290,"Spectrogram 1",1,"2009-03-29T17:49:10-05:00","2009-03-29T17:49:12-05:00",88.154,223.14,"RIWH","Detected"
1291,"Spectrogram 1",1,"2009-03-29T17:49:56-05:00","2009-03-29T17:49:59-05:00",82.645,206.612,"RIWH","Detected"
1292,"Spectrogram 1",1,"2009-03-29T17:50:10-05:00","2009-03-29T17:50:12-05:00",90.909,236.915,"RIWH","Detected"
1293,"Spectrogram 1",1,"2009-03-29T17:50:28-05:00","2009-03-29T17:50:30-05:00",85.399,179.063,"RIWH","Detected"
1294,"Spectrogram 1",1,"2009-03-29T17:50:40-05:00","2009-03-29T17:50:42-05:00",99.174,231.405,"RIWH","Detected"
1295,"Spectrogram 1",1,"2009-03-29T17:50:52-05:00","2009-03-29T17:50:54-05:00",104.683,195.592,"RIWH","Detected"
1296,"Spectrogram 1",1,"2009-03-29T17:51:33-05:00","2009-03-29T17:51:35-05:00",115.702,272.727,"RIWH","Detected"
1297,"Spectrogram 1",1,"2009-03-29T17:51:57-05:00","2009-03-29T17:51:59-05:00",146.006,231.405,"RIWH","Detected"
1298,"Spectrogram 1",1,"2009-03-29T17:51:59-05:00","2009-03-29T17:52:02-05:00",93.664,223.14,"RIWH","Detected"
1299,"Spectrogram 1",1,"2009-03-29T17:52:17-05:00","2009-03-29T17:52:20-05:00",93.664,231.405,"RIWH","Detected"
1300,"Spectrogram 1",1,"2009-03-29T17:52:27-05:00","2009-03-29T17:52:29-05:00",55.096,236.915,"RIWH","Detected"
1301,"Spectrogram 1",1,"2009-03-29T17:52:38-05:00","2009-03-29T17:52:41-05:00",79.89,187.328,"RIWH","Detected"
1302,"Spectrogram 1",1,"2009-03-29T17:52:46-05:00","2009-03-29T17:52:47-05:00",90.909,184.573,"RIWH","Detected"
1303,"Spectrogram 1",1,"2009-03-29T17:53:06-05:00","2009-03-29T17:53:08-05:00",71.625,179.063,"RIWH","Detected"
1304,"Spectrogram 1",1,"2009-03-29T17:53:27-05:00","2009-03-29T17:53:29-05:00",118.457,275.482,"RIWH","Detected"
1305,"Spectrogram 1",1,"2009-03-29T17:54:09-05:00","2009-03-29T17:54:11-05:00",79.89,192.837,"RIWH","Detected"
1306,"Spectrogram 1",1,"2009-03-29T17:54:37-05:00","2009-03-29T17:54:39-05:00",110.193,206.612,"RIWH","Detected"
1307,"Spectrogram 1",1,"2009-03-29T17:54:47-05:00","2009-03-29T17:54:50-05:00",96.419,184.573,"RIWH","Detected"
1308,"Spectrogram 1",1,"2009-03-29T17:54:50-05:00","2009-03-29T17:54:52-05:00",82.645,148.76,"RIWH","Detected"
1309,"Spectrogram 1",1,"2009-03-29T17:54:52-05:00","2009-03-29T17:54:54-05:00",90.909,137.741,"RIWH","Detected"
1310,"Spectrogram 1",1,"2009-03-29T17:55:04-05:00","2009-03-29T17:55:06-05:00",55.096,225.895,"RIWH","Detected"
1311,"Spectrogram 1",1,"2009-03-29T17:55:32-05:00","2009-03-29T17:55:34-05:00",77.135,212.121,"RIWH","Detected"
1312,"Spectrogram 1",1,"2009-03-29T17:55:38-05:00","2009-03-29T17:55:40-05:00",74.38,231.405,"RIWH","Detected"
1313,"Spectrogram 1",1,"2009-03-29T17:55:48-05:00","2009-03-29T17:55:51-05:00",132.231,366.391,"RIWH","Detected"
1314,"Spectrogram 1",1,"2009-03-29T17:55:54-05:00","2009-03-29T17:55:56-05:00",74.38,242.424,"RIWH","Detected"
1315,"Spectrogram 1",1,"2009-03-29T17:56:08-05:00","2009-03-29T17:56:10-05:00",63.361,165.289,"RIWH","Detected"
1316,"Spectrogram 1",1,"2009-03-29T17:56:28-05:00","2009-03-29T17:56:31-05:00",134.986,305.785,"RIWH","Detected"
1317,"Spectrogram 1",1,"2009-03-29T17:56:34-05:00","2009-03-29T17:56:36-05:00",57.851,184.573,"RIWH","Detected"
1318,"Spectrogram 1",1,"2009-03-29T17:56:41-05:00","2009-03-29T17:56:43-05:00",63.361,225.895,"RIWH","Detected"
1319,"Spectrogram 1",1,"2009-03-29T17:56:49-05:00","2009-03-29T17:56:52-05:00",129.477,308.54,"RIWH","Detected"
1320,"Spectrogram 1",1,"2009-03-29T17:56:55-05:00","2009-03-29T17:56:57-05:00",82.645,184.573,"RIWH","Detected"
1321,"Spectrogram 1",1,"2009-03-29T17:57:20-05:00","2009-03-29T17:57:22-05:00",82.645,146.006,"RIWH","Detected"
1322,"Spectrogram 1",1,"2009-03-29T17:58:27-05:00","2009-03-29T17:58:29-05:00",74.38,157.025,"RIWH","Detected"
1323,"Spectrogram 1",1,"2009-03-29T17:58:29-05:00","2009-03-29T17:58:32-05:00",49.587,258.953,"RIWH","Detected"
1324,"Spectrogram 1",1,"2009-03-29T17:59:15-05:00","2009-03-29T17:59:18-05:00",63.361,195.592,"RIWH","Detected"
1325,"Spectrogram 1",1,"2009-03-29T17:59:56-05:00","2009-03-29T17:59:59-05:00",68.871,157.025,"RIWH","Detected"
1326,"Spectrogram 1",1,"2009-03-29T18:00:02-05:00","2009-03-29T18:00:03-05:00",107.438,231.405,"RIWH","Detected"
1327,"Spectrogram 1",1,"2009-03-29T17:59:09-05:00","2009-03-29T17:59:11-05:00",110.193,247.934,"RIWH","Detected"
1328,"Spectrogram 1",1,"2009-03-29T18:00:10-05:00","2009-03-29T18:00:12-05:00",93.664,179.063,"RIWH","Possibly_Detected"
1329,"Spectrogram 1",1,"2009-03-29T18:00:59-05:00","2009-03-29T18:01:02-05:00",55.096,245.179,"RIWH","Detected"
1330,"Spectrogram 1",1,"2009-03-29T18:02:39-05:00","2009-03-29T18:02:41-05:00",115.702,225.895,"RIWH","Detected"
1331,"Spectrogram 1",1,"2009-03-29T18:03:45-05:00","2009-03-29T18:03:47-05:00",71.625,170.799,"RIWH","Detected"
1332,"Spectrogram 1",1,"2009-03-29T18:04:14-05:00","2009-03-29T18:04:16-05:00",71.625,184.573,"RIWH","Detected"
1333,"Spectrogram 1",1,"2009-03-29T18:04:22-05:00","2009-03-29T18:04:24-05:00",71.625,176.309,"RIWH","Detected"
1334,"Spectrogram 1",1,"2009-03-29T18:04:59-05:00","2009-03-29T18:05:02-05:00",118.457,168.044,"RIWH","Possibly_Detected"
1335,"Spectrogram 1",1,"2009-03-29T18:05:20-05:00","2009-03-29T18:05:22-05:00",82.645,184.573,"RIWH","Detected"
1336,"Spectrogram 1",1,"2009-03-29T18:06:36-05:00","2009-03-29T18:06:38-05:00",60.606,214.876,"RIWH","Detected"
1337,"Spectrogram 1",1,"2009-03-29T18:06:58-05:00","2009-03-29T18:07:00-05:00",132.231,308.54,"RIWH","Detected"
1338,"Spectrogram 1",1,"2009-03-29T18:08:33-05:00","2009-03-29T18:08:36-05:00",77.135,217.631,"RIWH","Detected"
1339,"Spectrogram 1",1,"2009-03-29T18:08:52-05:00","2009-03-29T18:08:54-05:00",110.193,242.424,"RIWH","Detected"
1340,"Spectrogram 1",1,"2009-03-29T18:08:54-05:00","2009-03-29T18:08:56-05:00",112.948,322.314,"RIWH","Detected"
1341,"Spectrogram 1",1,"2009-03-29T18:08:56-05:00","2009-03-29T18:08:58-05:00",118.457,330.579,"RIWH","Detected"
1342,"Spectrogram 1",1,"2009-03-29T18:08:50-05:00","2009-03-29T18:08:52-05:00",60.606,198.347,"RIWH","Possibly_Detected"
1343,"Spectrogram 1",1,"2009-03-29T18:09:23-05:00","2009-03-29T18:09:25-05:00",77.135,242.424,"RIWH","Detected"
1344,"Spectrogram 1",1,"2009-03-29T18:09:27-05:00","2009-03-29T18:09:30-05:00",93.664,294.766,"RIWH","Detected"
1345,"Spectrogram 1",1,"2009-03-29T18:09:31-05:00","2009-03-29T18:09:33-05:00",112.948,269.972,"RIWH","Detected"
1346,"Spectrogram 1",1,"2009-03-29T18:09:52-05:00","2009-03-29T18:09:54-05:00",123.967,283.747,"RIWH","Detected"
1347,"Spectrogram 1",1,"2009-03-29T18:10:04-05:00","2009-03-29T18:10:07-05:00",85.399,206.612,"RIWH","Detected"
1348,"Spectrogram 1",1,"2009-03-29T18:10:09-05:00","2009-03-29T18:10:11-05:00",107.438,272.727,"RIWH","Detected"
1349,"Spectrogram 1",1,"2009-03-29T18:10:38-05:00","2009-03-29T18:10:40-05:00",68.871,253.444,"RIWH","Detected"
1350,"Spectrogram 1",1,"2009-03-29T18:10:44-05:00","2009-03-29T18:10:47-05:00",63.361,250.689,"RIWH","Detected"
1351,"Spectrogram 1",1,"2009-03-29T18:10:51-05:00","2009-03-29T18:10:53-05:00",85.399,181.818,"RIWH","Detected"
1352,"Spectrogram 1",1,"2009-03-29T18:11:18-05:00","2009-03-29T18:11:20-05:00",118.457,212.121,"RIWH","Detected"
1353,"Spectrogram 1",1,"2009-03-29T18:11:41-05:00","2009-03-29T18:11:43-05:00",60.606,159.78,"RIWH","Detected"
1354,"Spectrogram 1",1,"2009-03-29T18:12:07-05:00","2009-03-29T18:12:09-05:00",66.116,159.78,"RIWH","Detected"
1355,"Spectrogram 1",1,"2009-03-29T18:12:34-05:00","2009-03-29T18:12:36-05:00",68.871,162.534,"RIWH","Detected"
1356,"Spectrogram 1",1,"2009-03-29T18:12:42-05:00","2009-03-29T18:12:44-05:00",63.361,228.65,"RIWH","Detected"
1357,"Spectrogram 1",1,"2009-03-29T18:12:47-05:00","2009-03-29T18:12:49-05:00",68.871,184.573,"RIWH","Detected"
1358,"Spectrogram 1",1,"2009-03-29T18:13:06-05:00","2009-03-29T18:13:08-05:00",82.645,203.857,"RIWH","Detected"
1359,"Spectrogram 1",1,"2009-03-29T18:13:33-05:00","2009-03-29T18:13:36-05:00",123.967,258.953,"RIWH","Detected"
1360,"Spectrogram 1",1,"2009-03-29T18:13:38-05:00","2009-03-29T18:13:40-05:00",71.625,245.179,"RIWH","Detected"
1361,"Spectrogram 1",1,"2009-03-29T18:13:43-05:00","2009-03-29T18:13:46-05:00",110.193,239.669,"RIWH","Detected"
1362,"Spectrogram 1",1,"2009-03-29T18:12:40-05:00","2009-03-29T18:12:42-05:00",112.948,206.612,"RIWH","Possibly_Detected"
1363,"Spectrogram 1",1,"2009-03-29T18:14:08-05:00","2009-03-29T18:14:10-05:00",112.948,250.689,"RIWH","Detected"
1364,"Spectrogram 1",1,"2009-03-29T18:14:31-05:00","2009-03-29T18:14:33-05:00",77.135,173.554,"RIWH","Detected"
1365,"Spectrogram 1",1,"2009-03-29T18:14:35-05:00","2009-03-29T18:14:37-05:00",134.986,336.088,"RIWH","Detected"
1366,"Spectrogram 1",1,"2009-03-29T18:14:37-05:00","2009-03-29T18:14:39-05:00",107.438,280.992,"RIWH","Possibly_Detected"
1367,"Spectrogram 1",1,"2009-03-29T18:14:41-05:00","2009-03-29T18:14:43-05:00",101.928,225.895,"RIWH","Detected"
1368,"Spectrogram 1",1,"2009-03-29T18:15:24-05:00","2009-03-29T18:15:27-05:00",134.986,203.857,"RIWH","Possibly_Detected"
1369,"Spectrogram 1",1,"2009-03-29T18:15:59-05:00","2009-03-29T18:16:01-05:00",85.399,236.915,"RIWH","Detected"
1370,"Spectrogram 1",1,"2009-03-29T18:16:13-05:00","2009-03-29T18:16:15-05:00",132.231,212.121,"RIWH","Detected"
1371,"Spectrogram 1",1,"2009-03-29T18:16:18-05:00","2009-03-29T18:16:20-05:00",68.871,225.895,"RIWH","Possibly_Detected"
1372,"Spectrogram 1",1,"2009-03-29T18:16:26-05:00","2009-03-29T18:16:28-05:00",101.928,336.088,"RIWH","Possibly_Detected"
1373,"Spectrogram 1",1,"2009-03-29T18:17:12-05:00","2009-03-29T18:17:14-05:00",126.722,195.592,"RIWH","Detected"
