UniqueID,File,label,file_path,local_path,system_frequency
ECOSS_SSC_TRAINING_2024_216,cetacean_Globicephala melas_ligurian sea_44100_16_10_9.wav,Cetaceans_Globicephala_melas,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/jfb-it/samples for training/cetacean_Globicephala melas_ligurian sea_44100_16_10_9.wav,datasets\ECOSS_ANNOTATED\Cetaceans_Globicephala_melas\cetacean_Globicephala melas_ligurian sea_44100_16_10_9.wav,
ECOSS_SSC_TRAINING_2024_217,Cetaceans_Physeter macrocephalus_Ligurian Sea_44100_16_15_3.wav,Cetaceans_Physeter_macrocephalus,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/jfb-it/samples for training/Cetaceans_Physeter macrocephalus_Ligurian Sea_44100_16_15_3.wav,datasets\ECOSS_ANNOTATED\Cetaceans_Physeter_macrocephalus\Cetaceans_Physeter macrocephalus_Ligurian Sea_44100_16_15_3.wav,
ECOSS_SSC_TRAINING_2024_218,Cetaceans_Physeter macrocephalus_Ligurian Sea_44100_16_15_5.wav,Cetaceans_Physeter_macrocephalus,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/jfb-it/samples for training/Cetaceans_Physeter macrocephalus_Ligurian Sea_44100_16_15_5.wav,datasets\ECOSS_ANNOTATED\Cetaceans_Physeter_macrocephalus\Cetaceans_Physeter macrocephalus_Ligurian Sea_44100_16_15_5.wav,
ECOSS_SSC_TRAINING_2024_219,cetaceans_Physeter macrocephalus_Ligurian Sea_48000_16_10_1.wav,Cetaceans_Physeter_macrocephalus,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/jfb-it/samples for training/cetaceans_Physeter macrocephalus_Ligurian Sea_48000_16_10_1.wav,datasets\ECOSS_ANNOTATED\Cetaceans_Physeter_macrocephalus\cetaceans_Physeter macrocephalus_Ligurian Sea_48000_16_10_1.wav,
ECOSS_SSC_TRAINING_2024_220,cetaceans_Physeter macrocephalus_Ligurian Sea_48000_16_10_2.wav,Cetaceans_Physeter_macrocephalus,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/jfb-it/samples for training/cetaceans_Physeter macrocephalus_Ligurian Sea_48000_16_10_2.wav,datasets\ECOSS_ANNOTATED\Cetaceans_Physeter_macrocephalus\cetaceans_Physeter macrocephalus_Ligurian Sea_48000_16_10_2.wav,
ECOSS_SSC_TRAINING_2024_221,cetaceans_Tursiops truncatus_English channel_32500_16_10_1.wav,Cetaceans_Tursiops_truncatus,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/jfb-it/samples for training/cetaceans_Tursiops truncatus_English channel_32500_16_10_1.wav,datasets\ECOSS_ANNOTATED\Cetaceans_Tursiops_truncatus\cetaceans_Tursiops truncatus_English channel_32500_16_10_1.wav,
ECOSS_SSC_TRAINING_2024_222,cetaceans_Tursiops truncatus_English channel_32500_16_10_2.wav,Cetaceans_Tursiops_truncatus,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/jfb-it/samples for training/cetaceans_Tursiops truncatus_English channel_32500_16_10_2.wav,datasets\ECOSS_ANNOTATED\Cetaceans_Tursiops_truncatus\cetaceans_Tursiops truncatus_English channel_32500_16_10_2.wav,
ECOSS_SSC_TRAINING_2024_223,cetaceans_Tursiops truncatus_English channel_32500_16_10_3.wav,Cetaceans_Tursiops_truncatus,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/jfb-it/samples for training/cetaceans_Tursiops truncatus_English channel_32500_16_10_3.wav,datasets\ECOSS_ANNOTATED\Cetaceans_Tursiops_truncatus\cetaceans_Tursiops truncatus_English channel_32500_16_10_3.wav,
ECOSS_SSC_TRAINING_2024_224,cetaceans_Tursiops truncatus_English channel_32500_16_10_4.wav,Cetaceans_Tursiops_truncatus,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/jfb-it/samples for training/cetaceans_Tursiops truncatus_English channel_32500_16_10_4.wav,datasets\ECOSS_ANNOTATED\Cetaceans_Tursiops_truncatus\cetaceans_Tursiops truncatus_English channel_32500_16_10_4.wav,
ECOSS_SSC_TRAINING_2024_225,cetaceans_Tursiops truncatus_English channel_44100_16_10_5.wav,Cetaceans_Tursiops_truncatus,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/jfb-it/samples for training/cetaceans_Tursiops truncatus_English channel_44100_16_10_5.wav,datasets\ECOSS_ANNOTATED\Cetaceans_Tursiops_truncatus\cetaceans_Tursiops truncatus_English channel_44100_16_10_5.wav,
ECOSS_SSC_TRAINING_2024_226,Cetaceans_Tursiops truncatus_Tyrrhenian Sea_44100_16_15_2.wav,Cetaceans_Tursiops_truncatus,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/jfb-it/samples for training/Cetaceans_Tursiops truncatus_Tyrrhenian Sea_44100_16_15_2.wav,datasets\ECOSS_ANNOTATED\Cetaceans_Tursiops_truncatus\Cetaceans_Tursiops truncatus_Tyrrhenian Sea_44100_16_15_2.wav,
ECOSS_SSC_TRAINING_2024_227,Cetaceans_Tursiops truncatus_Tyrrhenian Sea_44100_16_15_3.wav,Cetaceans_Tursiops_truncatus,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/jfb-it/samples for training/Cetaceans_Tursiops truncatus_Tyrrhenian Sea_44100_16_15_3.wav,datasets\ECOSS_ANNOTATED\Cetaceans_Tursiops_truncatus\Cetaceans_Tursiops truncatus_Tyrrhenian Sea_44100_16_15_3.wav,
ECOSS_SSC_TRAINING_2024_228,Cetaceans_Tursiops truncatus_Tyrrhenian Sea_44100_16_15_4.wav,Cetaceans_Tursiops_truncatus,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/jfb-it/samples for training/Cetaceans_Tursiops truncatus_Tyrrhenian Sea_44100_16_15_4.wav,datasets\ECOSS_ANNOTATED\Cetaceans_Tursiops_truncatus\Cetaceans_Tursiops truncatus_Tyrrhenian Sea_44100_16_15_4.wav,
ECOSS_SSC_TRAINING_2024_229,geophonic_Rainfall_27.7.e_96000_16_10_1.wav,Geophonic_Rainfall,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/jfb-it/samples for training/geophonic_Rainfall_27.7.e_96000_16_10_1.wav,datasets\ECOSS_ANNOTATED\Geophonic_Rainfall\geophonic_Rainfall_27.7.e_96000_16_10_1.wav,
ECOSS_SSC_TRAINING_2024_230,geophonic_Rainfall_27.7.e_96000_16_10_2.wav,Geophonic_Rainfall,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/jfb-it/samples for training/geophonic_Rainfall_27.7.e_96000_16_10_2.wav,datasets\ECOSS_ANNOTATED\Geophonic_Rainfall\geophonic_Rainfall_27.7.e_96000_16_10_2.wav,
ECOSS_SSC_TRAINING_2024_231,geophonic_Rainfall_27.7.e_96000_16_10_3.wav,Geophonic_Rainfall,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/jfb-it/samples for training/geophonic_Rainfall_27.7.e_96000_16_10_3.wav,datasets\ECOSS_ANNOTATED\Geophonic_Rainfall\geophonic_Rainfall_27.7.e_96000_16_10_3.wav,
ECOSS_SSC_TRAINING_2024_232,geophonic_Rainfall_27.7.e_96000_16_10_5.wav,Geophonic_Rainfall,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/jfb-it/samples for training/geophonic_Rainfall_27.7.e_96000_16_10_5.wav,datasets\ECOSS_ANNOTATED\Geophonic_Rainfall\geophonic_Rainfall_27.7.e_96000_16_10_5.wav,
ECOSS_SSC_TRAINING_2024_233,geophonic_Rainfall_27.7.e_96000_16_10_6.wav,Geophonic_Rainfall,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/jfb-it/samples for training/geophonic_Rainfall_27.7.e_96000_16_10_6.wav,datasets\ECOSS_ANNOTATED\Geophonic_Rainfall\geophonic_Rainfall_27.7.e_96000_16_10_6.wav,
ECOSS_SSC_TRAINING_2024_234,geophonic_Rainfall_27.7.e_96000_16_10_9.wav,Geophonic_Rainfall,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/jfb-it/samples for training/geophonic_Rainfall_27.7.e_96000_16_10_9.wav,datasets\ECOSS_ANNOTATED\Geophonic_Rainfall\geophonic_Rainfall_27.7.e_96000_16_10_9.wav,
ECOSS_SSC_TRAINING_2024_235,geophonic_Rainfall_27.7.e_96000_16_10_11.wav,Geophonic_Rainfall,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/jfb-it/samples for training/geophonic_Rainfall_27.7.e_96000_16_10_11.wav,datasets\ECOSS_ANNOTATED\Geophonic_Rainfall\geophonic_Rainfall_27.7.e_96000_16_10_11.wav,
ECOSS_SSC_TRAINING_2024_236,geophonic_Rainfall_27.7.e_96000_16_10_12.wav,Geophonic_Rainfall,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/jfb-it/samples for training/geophonic_Rainfall_27.7.e_96000_16_10_12.wav,datasets\ECOSS_ANNOTATED\Geophonic_Rainfall\geophonic_Rainfall_27.7.e_96000_16_10_12.wav,
ECOSS_SSC_TRAINING_2024_237,geophonic_Rainfall_27.7.e_96000_16_10_14.wav,Geophonic_Rainfall,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/jfb-it/samples for training/geophonic_Rainfall_27.7.e_96000_16_10_14.wav,datasets\ECOSS_ANNOTATED\Geophonic_Rainfall\geophonic_Rainfall_27.7.e_96000_16_10_14.wav,
ECOSS_SSC_TRAINING_2024_238,geophonic_Rainfall_27.7.e_96000_16_10_16.wav,Geophonic_Rainfall,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/jfb-it/samples for training/geophonic_Rainfall_27.7.e_96000_16_10_16.wav,datasets\ECOSS_ANNOTATED\Geophonic_Rainfall\geophonic_Rainfall_27.7.e_96000_16_10_16.wav,
ECOSS_SSC_TRAINING_2024_239,geophonic_Rainfall_27.7.e_96000_16_10_17.wav,Geophonic_Rainfall,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/jfb-it/samples for training/geophonic_Rainfall_27.7.e_96000_16_10_17.wav,datasets\ECOSS_ANNOTATED\Geophonic_Rainfall\geophonic_Rainfall_27.7.e_96000_16_10_17.wav,
ECOSS_SSC_TRAINING_2024_240,geophonic_Rainfall_27.7.e_96000_16_10_18.wav,Geophonic_Rainfall,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/jfb-it/samples for training/geophonic_Rainfall_27.7.e_96000_16_10_18.wav,datasets\ECOSS_ANNOTATED\Geophonic_Rainfall\geophonic_Rainfall_27.7.e_96000_16_10_18.wav,
ECOSS_SSC_TRAINING_2024_241,geophonic_Rainfall_27.7.e_96000_16_10_19.wav,Geophonic_Rainfall,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/jfb-it/samples for training/geophonic_Rainfall_27.7.e_96000_16_10_19.wav,datasets\ECOSS_ANNOTATED\Geophonic_Rainfall\geophonic_Rainfall_27.7.e_96000_16_10_19.wav,
ECOSS_SSC_TRAINING_2024_242,geophonic_Rainfall_27.7.e_96000_16_10_20.wav,Geophonic_Rainfall,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/jfb-it/samples for training/geophonic_Rainfall_27.7.e_96000_16_10_20.wav,datasets\ECOSS_ANNOTATED\Geophonic_Rainfall\geophonic_Rainfall_27.7.e_96000_16_10_20.wav,
ECOSS_SSC_TRAINING_2024_243,geophonic_Rainfall_27.7.e_96000_16_10_21.wav,Geophonic_Rainfall,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/jfb-it/samples for training/geophonic_Rainfall_27.7.e_96000_16_10_21.wav,datasets\ECOSS_ANNOTATED\Geophonic_Rainfall\geophonic_Rainfall_27.7.e_96000_16_10_21.wav,
ECOSS_SSC_TRAINING_2024_244,geophonic_Rainfall_27.7.e_96000_16_10_22.wav,Geophonic_Rainfall,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/jfb-it/samples for training/geophonic_Rainfall_27.7.e_96000_16_10_22.wav,datasets\ECOSS_ANNOTATED\Geophonic_Rainfall\geophonic_Rainfall_27.7.e_96000_16_10_22.wav,
ECOSS_SSC_TRAINING_2024_245,geophonic_Rainfall_27.7.e_96000_16_10_25.wav,Geophonic_Rainfall,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/jfb-it/samples for training/geophonic_Rainfall_27.7.e_96000_16_10_25.wav,datasets\ECOSS_ANNOTATED\Geophonic_Rainfall\geophonic_Rainfall_27.7.e_96000_16_10_25.wav,
ECOSS_SSC_TRAINING_2024_246,geophonic_Rainfall_27.7.e_96000_16_10_26.wav,Geophonic_Rainfall,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/jfb-it/samples for training/geophonic_Rainfall_27.7.e_96000_16_10_26.wav,datasets\ECOSS_ANNOTATED\Geophonic_Rainfall\geophonic_Rainfall_27.7.e_96000_16_10_26.wav,
ECOSS_SSC_TRAINING_2024_247,geophonic_Rainfall_27.7.e_96000_16_10_27.wav,Geophonic_Rainfall,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/jfb-it/samples for training/geophonic_Rainfall_27.7.e_96000_16_10_27.wav,datasets\ECOSS_ANNOTATED\Geophonic_Rainfall\geophonic_Rainfall_27.7.e_96000_16_10_27.wav,
ECOSS_SSC_TRAINING_2024_248,geophonic_Rainfall_27.7.e_96000_16_10_28.wav,Geophonic_Rainfall,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/jfb-it/samples for training/geophonic_Rainfall_27.7.e_96000_16_10_28.wav,datasets\ECOSS_ANNOTATED\Geophonic_Rainfall\geophonic_Rainfall_27.7.e_96000_16_10_28.wav,
ECOSS_SSC_TRAINING_2024_249,geophonic_Rainfall_27.7.e_96000_16_10_30.wav,Geophonic_Rainfall,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/jfb-it/samples for training/geophonic_Rainfall_27.7.e_96000_16_10_30.wav,datasets\ECOSS_ANNOTATED\Geophonic_Rainfall\geophonic_Rainfall_27.7.e_96000_16_10_30.wav,
ECOSS_SSC_TRAINING_2024_250,geophonic_Rainfall_27.7.e_96000_16_10_32.wav,Geophonic_Rainfall,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/jfb-it/samples for training/geophonic_Rainfall_27.7.e_96000_16_10_32.wav,datasets\ECOSS_ANNOTATED\Geophonic_Rainfall\geophonic_Rainfall_27.7.e_96000_16_10_32.wav,
ECOSS_SSC_TRAINING_2024_266,Passengership_20160505-1_1.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20160505-1_1.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20160505-1_1.wav,
ECOSS_SSC_TRAINING_2024_267,Passengership_20160506d-3_3.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20160506d-3_3.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20160506d-3_3.wav,
ECOSS_SSC_TRAINING_2024_268,Passengership_20160507a-4_4.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20160507a-4_4.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20160507a-4_4.wav,
ECOSS_SSC_TRAINING_2024_269,Passengership_20160507b-5_5.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20160507b-5_5.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20160507b-5_5.wav,
ECOSS_SSC_TRAINING_2024_270,Passengership_20160507c-6_6.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20160507c-6_6.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20160507c-6_6.wav,
ECOSS_SSC_TRAINING_2024_271,Passengership_20160514-7_113853.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20160514-7_113853.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20160514-7_113853.wav,
ECOSS_SSC_TRAINING_2024_272,Passengership_20160515-8_8.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20160515-8_8.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20160515-8_8.wav,
ECOSS_SSC_TRAINING_2024_273,Passengership_20160516a-9_9.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20160516a-9_9.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20160516a-9_9.wav,
ECOSS_SSC_TRAINING_2024_274,Passengership_20160522-11_182048.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20160522-11_182048.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20160522-11_182048.wav,
ECOSS_SSC_TRAINING_2024_275,Passengership_20160601c-14_14.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20160601c-14_14.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20160601c-14_14.wav,
ECOSS_SSC_TRAINING_2024_276,Passengership_20160603-15_042208.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20160603-15_042208.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20160603-15_042208.wav,
ECOSS_SSC_TRAINING_2024_277,Passengership_20160604-16_16.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20160604-16_16.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20160604-16_16.wav,
ECOSS_SSC_TRAINING_2024_278,Passengership_20160606-17_17.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20160606-17_17.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20160606-17_17.wav,
ECOSS_SSC_TRAINING_2024_279,Passengership_20160616a-20_165320.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20160616a-20_165320.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20160616a-20_165320.wav,
ECOSS_SSC_TRAINING_2024_280,Passengership_20160625a-22_041906.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20160625a-22_041906.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20160625a-22_041906.wav,
ECOSS_SSC_TRAINING_2024_281,Passengership_20160629a-23_23.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20160629a-23_23.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20160629a-23_23.wav,
ECOSS_SSC_TRAINING_2024_282,Passengership_20160629b-24_135359.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20160629b-24_135359.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20160629b-24_135359.wav,
ECOSS_SSC_TRAINING_2024_283,Passengership_20160716-26_035748.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20160716-26_035748.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20160716-26_035748.wav,
ECOSS_SSC_TRAINING_2024_284,Passengership_20160724a-27_27.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20160724a-27_27.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20160724a-27_27.wav,
ECOSS_SSC_TRAINING_2024_285,Passengership_20160724b-28_110548.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20160724b-28_110548.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20160724b-28_110548.wav,
ECOSS_SSC_TRAINING_2024_286,Passengership_20160727-29_29.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20160727-29_29.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20160727-29_29.wav,
ECOSS_SSC_TRAINING_2024_287,Passengership_20160813a-32_32.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20160813a-32_32.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20160813a-32_32.wav,
ECOSS_SSC_TRAINING_2024_288,Passengership_20160821a-34_174334.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20160821a-34_174334.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20160821a-34_174334.wav,
ECOSS_SSC_TRAINING_2024_289,Passengership_20160827-35_043503.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20160827-35_043503.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20160827-35_043503.wav,
ECOSS_SSC_TRAINING_2024_290,Passengership_20160827-36_043503.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20160827-36_043503.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20160827-36_043503.wav,
ECOSS_SSC_TRAINING_2024_291,Passengership_20160904a-39_035818.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20160904a-39_035818.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20160904a-39_035818.wav,
ECOSS_SSC_TRAINING_2024_292,Passengership_20160909-41_41.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20160909-41_41.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20160909-41_41.wav,
ECOSS_SSC_TRAINING_2024_293,Passengership_20160910-42_035117.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20160910-42_035117.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20160910-42_035117.wav,
ECOSS_SSC_TRAINING_2024_294,Passengership_20160916a-43_124641.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20160916a-43_124641.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20160916a-43_124641.wav,
ECOSS_SSC_TRAINING_2024_295,Passengership_20160917a-44_184735.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20160917a-44_184735.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20160917a-44_184735.wav,
ECOSS_SSC_TRAINING_2024_296,Passengership_20161003b-45_175305.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20161003b-45_175305.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20161003b-45_175305.wav,
