Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Begin Date Time	End Date Time	Delta Time (s)	signalType	species	deploymentType	deploymentID	selectionID
441	Spectrogram 1	1	F_D07_20231014_062800.WAV	F_D07_20231014_062800.WAV	13795.961269092	13798.093852455	6406.015	29413.534	10875	2023-10-14 06:28:08.9613	2023-10-14 06:28:11.0939	2.1326	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_441_delphinidae_whistles
442	Spectrogram 1	1	F_D07_20231014_062800.WAV	F_D07_20231014_062800.WAV	13800.348081567	13802.480664931	6406.015	29413.534	10875	2023-10-14 06:28:13.3481	2023-10-14 06:28:15.4807	2.1326	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_442_delphinidae_whistles
443	Spectrogram 1	1	F_D07_20231014_062800.WAV	F_D07_20231014_062800.WAV	13814.487147836	13816.619731199	6406.015	29413.534	11062.5	2023-10-14 06:28:27.4871	2023-10-14 06:28:29.6197	2.1326	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_443_delphinidae_whistles
444	Spectrogram 1	1	F_D07_20231014_062800.WAV	F_D07_20231014_062800.WAV	13825.036553612	13827.169136975	6406.015	29413.534	10875	2023-10-14 06:28:38.0366	2023-10-14 06:28:40.1691	2.1326	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_444_delphinidae_whistles
445	Spectrogram 1	1	F_D07_20231014_062800.WAV	F_D07_20231014_062800.WAV	13839.671934685	13841.804518049	6406.015	29413.534	11062.5	2023-10-14 06:28:52.6719	2023-10-14 06:28:54.8045	2.1326	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_445_delphinidae_whistles
446	Spectrogram 1	1	F_D07_20231014_063200.WAV	F_D07_20231014_063200.WAV	13856.703505456	13858.834270311	6406.015	18406.015	10687.5	2023-10-14 06:32:09.7035	2023-10-14 06:32:11.8343	2.1308	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_446_delphinidae_whistles
447	Spectrogram 1	1	F_D07_20231014_063200.WAV	F_D07_20231014_063200.WAV	13862.566960993	13864.697725848	6406.015	23819.549	10875	2023-10-14 06:32:15.567	2023-10-14 06:32:17.6977	2.1308	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_447_delphinidae_whistles
448	Spectrogram 1	1	F_D07_20231014_063200.WAV	F_D07_20231014_063200.WAV	13881.097759454	13883.228524309	6406.015	18406.015	11250	2023-10-14 06:32:34.0978	2023-10-14 06:32:36.2285	2.1308	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_448_delphinidae_whistles
449	Spectrogram 1	1	F_D07_20231014_063200.WAV	F_D07_20231014_063200.WAV	13894.514479816	13896.645244671	6406.015	18406.015	11062.5	2023-10-14 06:32:47.5145	2023-10-14 06:32:49.6452	2.1308	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_449_delphinidae_whistles
450	Spectrogram 1	1	F_D07_20231014_063200.WAV	F_D07_20231014_063200.WAV	13904.793795384	13906.924560239	6812.03	18812.03	10687.5	2023-10-14 06:32:57.7938	2023-10-14 06:32:59.9246	2.1308	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_450_delphinidae_whistles
451	Spectrogram 1	1	F_D07_20231014_064400.WAV	F_D07_20231014_064400.WAV	13952.1650006	13954.295765455	6406.015	18406.015	10875	2023-10-14 06:44:45.165	2023-10-14 06:44:47.2958	2.1308	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_451_delphinidae_whistles
452	Spectrogram 1	1	F_D07_20231014_064800.WAV	F_D07_20231014_064800.WAV	13984.481519995	13986.50016198	6406.015	27067.669	11062.5	2023-10-14 06:48:17.4815	2023-10-14 06:48:19.5002	2.0186	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_452_delphinidae_whistles
453	Spectrogram 1	1	F_D07_20231014_064800.WAV	F_D07_20231014_064800.WAV	13997.255198073	13999.543930267	7353.383	24721.805	11062.5	2023-10-14 06:48:30.2552	2023-10-14 06:48:32.5439	2.2887	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_453_delphinidae_whistles
454	Spectrogram 1	1	F_D07_20231014_064800.WAV	F_D07_20231014_064800.WAV	14014.774690109	14016.905454964	6406.015	18406.015	10875	2023-10-14 06:48:47.7747	2023-10-14 06:48:49.9055	2.1308	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_454_delphinidae_whistles
455	Spectrogram 1	1	F_D07_20231014_065200.WAV	F_D07_20231014_065200.WAV	14040.243918276	14042.374683131	6090.226	18090.226	16687.5	2023-10-14 06:52:13.2439	2023-10-14 06:52:15.3747	2.1308	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_455_delphinidae_whistles
456	Spectrogram 1	1	F_D07_20231014_065200.WAV	F_D07_20231014_065200.WAV	14075.320622369	14077.451387224	6406.015	18406.015	13312.5	2023-10-14 06:52:48.3206	2023-10-14 06:52:50.4514	2.1308	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_456_delphinidae_whistles
457	Spectrogram 1	1	F_D07_20231014_065200.WAV	F_D07_20231014_065200.WAV	14084.805554971	14086.936319826	6451.128	18451.128	16500	2023-10-14 06:52:57.8056	2023-10-14 06:52:59.9363	2.1308	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_457_delphinidae_whistles
458	Spectrogram 1	1	F_D07_20231014_065600.WAV	F_D07_20231014_065600.WAV	14102.992746005	14105.12351086	6406.015	18406.015	10875	2023-10-14 06:56:15.9927	2023-10-14 06:56:18.1235	2.1308	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_458_delphinidae_whistles
459	Spectrogram 1	1	F_D07_20231014_065600.WAV	F_D07_20231014_065600.WAV	14115.416315717	14117.547080572	6406.015	18406.015	16687.5	2023-10-14 06:56:28.4163	2023-10-14 06:56:30.5471	2.1308	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_459_delphinidae_whistles
460	Spectrogram 1	1	F_D07_20231014_065600.WAV	F_D07_20231014_065600.WAV	14129.762872066	14131.893636921	6406.015	18406.015	14812.5	2023-10-14 06:56:42.7629	2023-10-14 06:56:44.8936	2.1308	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_460_delphinidae_whistles
461	Spectrogram 1	1	F_D07_20231014_065600.WAV	F_D07_20231014_065600.WAV	14141.329234875	14143.459999731	6406.015	18406.015	13125	2023-10-14 06:56:54.3292	2023-10-14 06:56:56.46	2.1308	whistles	Delphinidae	fishing_operations_aFAD	F_D07	F_D07_sel_461_delphinidae_whistles
