Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Begin File	Begin Date Time	File Offset (s)	Annotation
699	Spectrogram 1	1	1866.487157804	1867.355902104	10405.904	17623.616	0.8687	7217.712	-90.31	STAR031120-111500.wav	1866.4872	78.3672	Whistle
700	Spectrogram 1	1	1869.029040143	1869.551895509	10804.428	14523.985	0.5229	3719.557	-88.26	STAR031120-111500.wav	1869.0290	80.9090	Whistle
701	Spectrogram 1	1	1869.724839976	1870.098882661	10627.306	12309.963	0.3740	1682.657	-96.45	STAR031120-111500.wav	1869.7248	81.6048	Whistle
702	Spectrogram 1	1	1872.170194304	1872.934367531	10405.904	17667.897	0.7642	7261.993	-96.12	STAR031120-111500.wav	1872.1702	84.0502	Whistle
703	Spectrogram 1	1	1874.386297530	1875.709523802	10228.782	23911.439	1.3232	13682.657	-89.61	STAR031120-111500.wav	1874.3863	86.2663	Bout
704	Spectrogram 1	1	1876.232379169	1878.589250280	5446.494	23911.439	2.3569	18464.945	-90.00	STAR031120-111500.wav	1876.2324	88.1124	Bout
705	Spectrogram 1	1	1878.878844606	1880.696772494	5136.531	21254.613	1.8179	16118.082	-93.22	STAR031120-111500.wav	1878.8788	90.7589	Whistle
706	Spectrogram 1	1	1881.251803575	1882.699710743	7261.993	23911.439	1.4479	16649.446	-86.44	STAR031120-111500.wav	1881.2518	93.1318	Bout
707	Spectrogram 1	1	1883.636829304	1884.473397890	8147.601	18464.945	0.8366	10317.344	-88.37	STAR031120-111500.wav	1883.6368	95.5168	Bout
708	Spectrogram 1	1	1884.694605929	1885.273768796	5357.934	13328.413	0.5792	7970.479	-89.65	STAR031120-111500.wav	1884.6946	96.5746	Whistle
709	Spectrogram 1	1	1886.198820598	1886.810159180	7793.358	17756.458	0.6113	9963.100	-97.34	STAR031120-111500.wav	1886.1988	98.0788	Bout
710	Spectrogram 1	1	1887.715102027	1888.370682216	9918.819	23955.720	0.6556	14036.901	-85.20	STAR031120-111641.wav	1887.7151	1.5151	Whistle
711	Spectrogram 1	1	1889.283668125	1889.806523491	7616.236	18287.823	0.5229	10671.587	-93.82	STAR031120-111641.wav	1889.2837	3.0837	Whistle
712	Spectrogram 1	1	1890.807992615	1891.459550840	4029.520	8457.565	0.6516	4428.045	-87.07	STAR031120-111641.wav	1890.8080	4.6080	Whistle
713	Spectrogram 1	1	1891.475639565	1892.847129410	10538.745	23911.439	1.3715	13372.694	-87.33	STAR031120-111641.wav	1891.4756	5.2756	Whistle
714	Spectrogram 1	1	1894.126114074	1895.461406240	6243.542	17800.738	1.3353	11557.196	-84.15	STAR031120-111641.wav	1894.1261	7.9261	Whistle
715	Spectrogram 1	1	1895.923941820	1897.335651309	7173.432	15498.155	1.4117	8324.723	-90.01	STAR031120-111641.wav	1895.9239	9.7239	Whistle
716	Spectrogram 1	1	1897.219014342	1898.988678658	8944.649	23955.720	1.7697	15011.071	-86.81	STAR031120-111641.wav	1897.2190	11.0190	Whistle
717	Spectrogram 1	1	1899.000745418	1900.412454907	5446.494	23734.317	1.4117	18287.823	-82.92	STAR031120-111641.wav	1899.0007	12.8008	Bout
718	Spectrogram 1	1	1903.143383773	1903.851249499	6199.262	17667.897	0.7079	11468.635	-91.37	STAR031120-111641.wav	1903.1434	16.9434	Whistle
719	Spectrogram 1	1	1905.399705775	1908.106487786	5623.616	24000.000	2.7068	18376.384	-87.57	STAR031120-111641.wav	1905.3997	19.1997	Bout
720	Spectrogram 1	1	1908.271387272	1908.979252999	5889.299	17092.251	0.7079	11202.952	-91.92	STAR031120-111641.wav	1908.2714	22.0714	Whistle
721	Spectrogram 1	1	1910.012897838	1911.199377322	8501.845	18066.421	1.1865	9564.576	-83.75	STAR031120-111641.wav	1910.0129	23.8129	Bout
722	Spectrogram 1	1	1911.328080181	1911.967572514	6420.664	13062.731	0.6395	6642.067	-80.91	STAR031120-111641.wav	1911.3281	25.1281	Whistle
723	Spectrogram 1	1	1912.116396574	1912.993184803	10538.745	21476.015	0.8768	10937.270	-91.30	STAR031120-111641.wav	1912.1164	25.9164	Whistle
724	Spectrogram 1	1	1916.452075015	1917.610400749	9963.100	18553.506	1.1583	8590.406	-99.31	STAR031120-111641.wav	1916.4521	30.2521	Whistle
725	Spectrogram 1	1	1918.193585580	1920.461973476	6243.542	18287.823	2.2684	12044.281	-96.12	STAR031120-111641.wav	1918.1936	31.9936	Bout
726	Spectrogram 1	1	1920.655027042	1922.159241711	11335.793	18597.786	1.5042	7261.993	-100.66	STAR031120-111641.wav	1920.6550	34.4550	Whistle
727	Spectrogram 1	1	1922.163263675	1922.497086717	7793.358	13815.498	0.3338	6022.140	-97.15	STAR031120-111641.wav	1922.1633	35.9633	Whistle
728	Spectrogram 1	1	1922.573504039	1924.435673535	5579.336	20723.247	1.8622	15143.911	-93.67	STAR031120-111641.wav	1922.5735	36.3735	Bout
729	Spectrogram 1	1	1924.528192393	1924.874081327	8457.565	16959.410	0.3459	8501.845	-97.96	STAR031120-111641.wav	1924.5282	38.3282	Whistle
730	Spectrogram 1	1	1925.654342412	1927.846312985	5003.690	23512.915	2.1920	18509.225	-90.25	STAR031120-111641.wav	1925.6543	39.4543	Bout
731	Spectrogram 1	1	1928.295947997	1930.423567140	5371.663	23901.437	2.1276	18529.774	-89.40	STAR031120-111641.wav	1928.2959	42.0960	Whistle
732	Spectrogram 1	1	1930.701082681	1931.774947164	8969.199	17889.117	1.0739	8919.918	-100.57	STAR031120-111641.wav	1930.7011	44.5011	Whistle
733	Spectrogram 1	1	1931.957241510	1932.544448306	10349.076	23950.719	0.5872	13601.643	-94.80	STAR031120-111641.wav	1931.9572	45.7572	Whistle
734	Spectrogram 1	1	1941.565714327	1942.575227380	6899.384	23950.719	1.0095	17051.335	-93.03	STAR031120-111641.wav	1941.5657	55.3657	Whistle
735	Spectrogram 1	1	1942.651644703	1943.572674540	4878.850	23852.156	0.9210	18973.306	-88.79	STAR031120-111641.wav	1942.6516	56.4516	Whistle
736	Spectrogram 1	1	1945.853288747	1947.832095210	5125.257	23901.437	1.9788	18776.180	-89.75	STAR031120-111641.wav	1945.8533	59.6533	Whistle
737	Spectrogram 1	1	1949.825375995	1951.446227630	3942.505	24000.000	1.6209	20057.495	-96.65	STAR031120-111641.wav	1949.8254	63.6254	Whistle
738	Spectrogram 1	1	1952.986191683	1954.184737061	9609.856	17938.398	1.1985	8328.542	-95.83	STAR031120-111641.wav	1952.9862	66.7862	Whistle
739	Spectrogram 1	1	1964.258161842	1964.684490064	6603.696	9018.480	0.4263	2414.784	-91.91	STAR031120-111641.wav	1964.2582	78.0582	Whistle
740	Spectrogram 1	1	1968.981192567	1970.799120455	5963.039	12911.704	1.8179	6948.665	-97.25	STAR031120-111811.wav	1968.9812	2.1812	Whistle
741	Spectrogram 1	1	1970.811186348	1971.547205825	6012.320	11531.828	0.7360	5519.508	-97.16	STAR031120-111811.wav	1970.8112	4.0112	Whistle
742	Spectrogram 1	1	1971.687974577	1972.568784771	5174.538	12862.423	0.8808	7687.885	-96.21	STAR031120-111811.wav	1971.6880	4.8880	Bout
743	Spectrogram 1	1	1975.557899182	1977.198860639	5765.914	16804.928	1.6410	11039.014	-96.34	STAR031120-111811.wav	1975.5579	8.7579	Bout
744	Spectrogram 1	1	1979.571819608	1980.142938546	7441.478	12172.485	0.5711	4731.007	-98.39	STAR031120-111811.wav	1979.5718	12.7718	Whistle
745	Spectrogram 1	1	1983.421631625	1983.928399134	15572.895	21092.402	0.5068	5519.507	-99.53	STAR031120-111811.wav	1983.4216	16.6216	Whistle
746	Spectrogram 1	1	1984.326573605	1985.500987197	6406.571	10694.045	1.1744	4287.474	-90.11	STAR031120-111811.wav	1984.3266	17.5266	Bout
747	Spectrogram 1	1	1998.320251157	1998.782777058	8180.698	20303.901	0.4625	12123.203	-100.19	STAR031120-111811.wav	1998.3203	31.5203	Whistle
748	Spectrogram 1	1	2008.685524746	2009.160116540	5963.039	22176.591	0.4746	16213.552	-99.76	STAR031120-111811.wav	2008.6855	41.8855	Whistle
749	Spectrogram 1	1	2011.917571935	2012.963282667	9314.168	22817.248	1.0457	13503.080	-99.37	STAR031120-111811.wav	2011.9176	45.1176	Whistle
750	Spectrogram 1	1	2013.027634097	2014.117586437	11581.109	21831.622	1.0900	10250.513	-99.84	STAR031120-111811.wav	2013.0276	46.2276	Whistle
751	Spectrogram 1	1	2015.001911342	2015.556942423	5125.257	8870.637	0.5550	3745.380	-92.94	STAR031120-111811.wav	2015.0019	48.2019	Whistle
752	Spectrogram 1	1	2015.448349385	2018.320031934	9560.575	21437.372	2.8717	11876.797	-99.29	STAR031120-111811.wav	2015.4483	48.6484	Whistle
753	Spectrogram 1	1	2018.263724433	2018.621679261	7638.604	11531.828	0.3580	3893.224	-98.59	STAR031120-111811.wav	2018.2637	51.4637	Whistle
754	Spectrogram 1	1	2020.165921488	2021.372510794	8969.199	20698.152	1.2066	11728.953	-100.53	STAR031120-111811.wav	2020.1659	53.3659	Whistle
755	Spectrogram 1	1	2024.359936486	2025.120087749	14439.425	18776.181	0.7602	4336.756	-100.04	STAR031120-111811.wav	2024.3599	57.5599	Whistle
756	Spectrogram 1	1	2028.474213936	2028.767817334	7490.760	8722.793	0.2936	1232.033	-98.33	STAR031120-111811.wav	2028.4742	61.6742	Whistle
757	Spectrogram 1	1	2029.608407884	2030.296163788	7342.916	9067.762	0.6878	1724.846	-99.24	STAR031120-111811.wav	2029.6084	62.8084	Whistle
758	Spectrogram 1	1	2029.660693420	2030.899458441	14882.957	19268.994	1.2388	4386.037	-99.81	STAR031120-111811.wav	2029.6607	62.8607	Whistle
759	Spectrogram 1	1	2033.234939338	2034.276628106	12517.454	21240.246	1.0417	8722.792	-99.58	STAR031120-111811.wav	2033.2349	66.4349	Whistle
760	Spectrogram 1	1	2034.477726324	2035.081020977	6603.696	8476.386	0.6033	1872.690	-97.23	STAR031120-111811.wav	2034.4777	67.6777	Whistle
761	Spectrogram 1	1	2036.545994687	2036.887861657	5075.975	7244.353	0.3419	2168.378	-96.31	STAR031120-111811.wav	2036.5460	69.7460	Whistle
762	Spectrogram 1	1	2039.133107513	2041.204419156	8574.949	20993.840	2.0713	12418.891	-100.22	STAR031120-111811.wav	2039.1331	72.3331	Whistle
763	Spectrogram 1	1	2044.200530173	2046.046611812	6061.602	20353.183	1.8461	14291.581	-94.88	STAR031120-111935.wav	2044.2005	1.1005	Whistle
764	Spectrogram 1	1	2047.111201254	2047.517419653	8180.698	10398.357	0.4062	2217.659	-100.52	STAR031120-111935.wav	2047.1112	4.0112	Whistle
765	Spectrogram 1	1	2056.218825581	2056.669285589	9117.043	15474.333	0.4505	6357.290	-102.35	STAR031120-111935.wav	2056.2188	13.1188	Whistle
766	Spectrogram 1	1	2062.180174415	2063.829179801	9856.263	21831.622	1.6490	11975.359	-98.24	STAR031120-111935.wav	2062.1802	19.0802	Whistle
767	Spectrogram 1	1	2072.449301899	2073.446749059	9511.294	13404.517	0.9974	3893.223	-82.23	piceas-050824-080400.wav	2072.4493	4.5693	Whistle
768	Spectrogram 1	1	2077.227927326	2077.762848585	10398.357	21338.809	0.5349	10940.452	-85.55	piceas-050824-080400.wav	2077.2279	9.3479	Whistle
769	Spectrogram 1	1	2081.650094925	2082.651564049	8328.542	15178.645	1.0015	6850.103	-82.73	piceas-050824-080400.wav	2081.6501	13.7701	Whistle
770	Spectrogram 1	1	2100.210327631	2100.411425848	11285.421	17987.680	0.2011	6702.259	-88.52	piceas-050824-080400.wav	2100.2103	32.3303	Whistle
771	Spectrogram 1	1	1949.277421365	1949.558958869	9210.332	13284.133	0.2815	4073.801	-101.28	STAR031120-111641.wav	1949.2774	63.0774	Whistle
772	Spectrogram 1	1	1980.568306728	1980.922239591	3321.033	10760.148	0.3539	7439.115	-94.43	STAR031120-111811.wav	1980.5683	13.7683	Bout
773	Spectrogram 1	1	2015.205470684	2015.354283365	13549.815	18464.945	0.1488	4915.130	-98.00	STAR031120-111811.wav	2015.2055	48.4055	Whistle
774	Spectrogram 1	1	2113.864265337	2114.157868735	14745.387	16073.801	0.2936	1328.414	-91.74	piceas-050824-080400.wav	2113.8643	45.9843	Whistle
775	Spectrogram 1	1	2116.494630892	2116.872695542	15409.594	21653.137	0.3781	6243.543	-98.04	piceas-050824-080400.wav	2116.4946	48.6146	Whistle
776	Spectrogram 1	1	2117.624802876	2119.523170051	9520.295	22804.428	1.8984	13284.133	-86.96	piceas-050824-080400.wav	2117.6248	49.7448	Whistle
777	Spectrogram 1	1	2136.801530379	2137.988009863	10051.661	18332.103	1.1865	8280.442	-85.57	piceas-050824-080400.wav	2136.8015	68.9215	Whistle
778	Spectrogram 1	1	2157.349748594	2157.647373956	9298.893	18287.823	0.2976	8988.930	-83.73	piceas-050824-080400.wav	2157.3497	89.4698	Whistle
779	Spectrogram 1	1	2158.001306819	2158.383393433	11247.232	18022.140	0.3821	6774.908	-87.05	piceas-050824-080400.wav	2158.0013	90.1213	Whistle
780	Spectrogram 1	1	2158.656887009	2158.845919333	10095.941	15985.240	0.1890	5889.299	-86.45	piceas-050824-080400.wav	2158.6569	90.7769	Whistle
781	Spectrogram 1	1	2161.214857205	2161.705536856	11070.111	14214.022	0.4907	3143.911	-86.80	piceas-050824-080400.wav	2161.2149	93.3349	Whistle
782	Spectrogram 1	1	2162.200238472	2162.815599018	13416.974	19704.797	0.6154	6287.823	-95.51	piceas-050824-080400.wav	2162.2002	94.3202	Whistle
783	Spectrogram 1	1	2162.916148127	2163.201707596	14125.461	19837.638	0.2856	5712.177	-95.46	piceas-050824-080400.wav	2162.9161	95.0361	Bout
784	Spectrogram 1	1	2163.439003493	2163.720540998	15055.351	19970.480	0.2815	4915.129	-97.57	piceas-050824-080400.wav	2163.4390	95.5590	Whistle
785	Spectrogram 1	1	2170.867573390	2172.222975377	9298.893	19261.993	1.3554	9963.100	-85.08	piceas-050824-080400.wav	2170.8676	102.9876	Whistle
786	Spectrogram 1	1	2174.012750382	2174.696484322	11202.952	20634.686	0.6837	9431.734	-87.45	piceas-050824-080400.wav	2174.0128	106.1328	Whistle
787	Spectrogram 1	1	2180.954661724	2181.533824591	9830.258	21387.454	0.5792	11557.196	-88.31	piceas-050824-080400.wav	2180.9547	113.0747	Bout
788	Spectrogram 1	1	2181.698725130	2182.382459070	9785.978	20811.808	0.6837	11025.830	-85.81	piceas-050824-080400.wav	2181.6987	113.8187	Whistle
789	Spectrogram 1	1	2185.427086954	2186.802598763	11557.196	18509.225	1.3755	6952.029	-87.92	piceas-050824-080400.wav	2185.4271	117.5471	Whistle
790	Spectrogram 1	1	2188.825647700	2189.332415209	6996.310	20767.528	0.5068	13771.218	-85.12	piceas-050824-080600.wav	2188.8256	0.9456	Whistle
791	Spectrogram 1	1	2190.780322376	2190.993486487	9697.417	12265.683	0.2132	2568.266	-80.31	piceas-050824-080600.wav	2190.7803	2.9003	Whistle
792	Spectrogram 1	1	2195.494065467	2195.823866544	12974.170	18509.225	0.3298	5535.055	-93.57	piceas-050824-080600.wav	2195.4941	7.6141	Whistle
793	Spectrogram 1	1	2196.000832975	2197.412542464	9830.258	22228.782	1.4117	12398.524	-87.94	piceas-050824-080600.wav	2196.0008	8.1208	Whistle
794	Spectrogram 1	1	2197.517113537	2199.117855350	10804.428	19350.554	1.6007	8546.126	-87.50	piceas-050824-080600.wav	2197.5171	9.6371	Bout
795	Spectrogram 1	1	2199.129921243	2200.658267698	10494.465	23734.317	1.5283	13239.852	-87.80	piceas-050824-080600.wav	2199.1299	11.2499	Bout
796	Spectrogram 1	1	2201.370154339	2202.146393459	11025.830	18774.908	0.7762	7749.078	-89.05	piceas-050824-080600.wav	2201.3702	13.4901	Whistle
797	Spectrogram 1	1	2202.705446505	2203.147862584	12841.328	18907.749	0.4424	6066.421	-94.22	piceas-050824-080600.wav	2202.7054	14.8254	Whistle
798	Spectrogram 1	1	2203.240367764	2203.710937593	11911.439	18996.310	0.4706	7084.871	-93.05	piceas-050824-080600.wav	2203.2404	15.3604	Whistle
799	Spectrogram 1	1	2203.727025451	2205.504733695	10184.502	24000.000	1.7777	13815.498	-85.56	piceas-050824-080600.wav	2203.7270	15.8470	Bout
800	Spectrogram 1	1	2205.524844384	2206.027589928	11158.672	19571.956	0.5027	8413.284	-90.99	piceas-050824-080600.wav	2205.5248	17.6449	Whistle
801	Spectrogram 1	1	2206.047699750	2206.461962079	12575.646	18952.030	0.4143	6376.384	-92.73	piceas-050824-080600.wav	2206.0477	18.1677	Whistle
802	Spectrogram 1	1	2213.757806284	2214.019233967	15453.875	17933.579	0.2614	2479.704	-96.84	piceas-050824-080600.wav	2213.7578	25.8778	Whistle
803	Spectrogram 1	1	2217.341377391	2217.663134540	12265.683	18996.310	0.3218	6730.627	-93.31	piceas-050824-080600.wav	2217.3414	29.4614	Whistle
804	Spectrogram 1	1	2221.592594581	2221.966637266	11335.793	19129.151	0.3740	7793.358	-92.11	piceas-050824-080600.wav	2221.5926	33.7126	Whistle
805	Spectrogram 1	1	2222.030988695	2223.370302825	9431.734	20236.162	1.3393	10804.428	-87.29	piceas-050824-080600.wav	2222.0310	34.1510	Bout
806	Spectrogram 1	1	2223.414545300	2224.259157815	11867.159	23734.317	0.8446	11867.158	-95.02	piceas-050824-080600.wav	2223.4145	35.5345	Bout
807	Spectrogram 1	1	2231.140739692	2231.317706124	13992.620	19173.432	0.1770	5180.812	-95.08	piceas-050824-080600.wav	2231.1407	43.2608	Whistle
808	Spectrogram 1	1	2234.776596336	2235.544791527	10450.185	23468.635	0.7682	13018.450	-91.47	piceas-050824-080600.wav	2234.7766	46.8966	Whistle
809	Spectrogram 1	1	2240.668774982	2240.889983021	12974.170	14258.303	0.2212	1284.133	-87.79	piceas-050824-080600.wav	2240.6688	52.7888	Whistle
810	Spectrogram 1	1	2248.491497385	2248.825320426	16029.520	20767.528	0.3338	4738.008	-99.44	piceas-050824-080600.wav	2248.4915	60.6115	Whistle
811	Spectrogram 1	1	2249.002286858	2249.324044006	16339.483	22361.624	0.3218	6022.141	-100.14	piceas-050824-080600.wav	2249.0023	61.1223	Whistle
812	Spectrogram 1	1	2253.925172095	2254.399763889	11557.196	17180.812	0.4746	5623.616	-91.29	piceas-050824-080600.wav	2253.9252	66.0452	Whistle
813	Spectrogram 1	1	2255.984418711	2257.440369808	6996.310	18863.469	1.4560	11867.159	-84.03	piceas-050824-080600.wav	2255.9844	68.1044	Whistle
814	Spectrogram 1	1	2257.516787130	2257.995400888	10981.550	18819.188	0.4786	7837.638	-91.22	piceas-050824-080600.wav	2257.5168	69.6368	Whistle
815	Spectrogram 1	1	2259.640385176	2260.444778047	15808.118	19926.199	0.8044	4118.081	-98.23	piceas-050824-080600.wav	2259.6404	71.7604	Whistle
816	Spectrogram 1	1	2262.298903615	2263.453207384	8811.808	18996.310	1.1543	10184.502	-86.11	piceas-050824-080600.wav	2262.2989	74.4189	Whistle
817	Spectrogram 1	1	2264.559248449	2266.534032947	7837.638	21033.210	1.9748	13195.572	-85.29	piceas-050824-080600.wav	2264.5592	76.6792	Whistle
818	Spectrogram 1	1	2267.048854533	2267.825093653	6464.945	13992.620	0.7762	7527.675	-82.76	piceas-050824-080600.wav	2267.0489	79.1689	Whistle
819	Spectrogram 1	1	2268.351970984	2271.183433889	7660.517	23734.317	2.8315	16073.800	-86.99	piceas-050824-080600.wav	2268.3520	80.4720	Whistle
820	Spectrogram 1	1	2267.829115618	2268.263487768	11247.232	20723.247	0.4344	9476.015	-92.32	piceas-050824-080600.wav	2267.8291	79.9491	Whistle
821	Spectrogram 1	1	2273.938478851	2274.581993148	13372.694	18597.786	0.6435	5225.092	-94.20	piceas-050824-080600.wav	2273.9385	86.0585	Whistle
822	Spectrogram 1	1	2274.843420831	2275.462803341	14214.022	17269.373	0.6194	3055.351	-94.92	piceas-050824-080600.wav	2274.8434	86.9634	Whistle
823	Spectrogram 1	1	2290.778447071	2291.848289589	11424.354	23778.598	1.0698	12354.244	-94.54	piceas-050824-080600.wav	2290.7784	102.8984	Whistle
824	Spectrogram 1	1	2291.936772805	2293.360548187	7660.517	23468.635	1.4238	15808.118	-86.02	piceas-050824-080600.wav	2291.9368	104.0568	Bout
825	Spectrogram 1	1	2294.337886392	2294.478655144	14036.900	16738.007	0.1408	2701.107	-92.94	piceas-050824-080600.wav	2294.3379	106.4579	Whistle
826	Spectrogram 1	1	2294.695841219	2295.242828371	17623.616	22140.221	0.5470	4516.605	-99.64	piceas-050824-080600.wav	2294.6958	106.8158	Whistle
827	Spectrogram 1	1	2295.773727666	2295.934606240	3586.716	6509.225	0.1609	2922.509	-81.70	piceas-050824-080600.wav	2295.7737	107.8937	Whistle
828	Spectrogram 1	1	2310.409658553	2310.908382133	15940.959	23690.037	0.4987	7749.078	-99.93	piceas-050824-080800.wav	2310.4097	2.5297	Whistle
829	Spectrogram 1	1	2315.203840930	2316.169112375	10007.380	17269.373	0.9653	7261.993	-87.21	piceas-050824-080800.wav	2315.2038	7.3238	Whistle
830	Spectrogram 1	1	2315.742785021	2316.531090034	14214.022	23955.720	0.7883	9741.698	-97.68	piceas-050824-080800.wav	2315.7428	7.8628	Whistle
831	Spectrogram 1	1	2318.011172917	2319.141344900	4295.203	20457.565	1.1302	16162.362	-82.91	piceas-050824-080800.wav	2318.0112	10.1312	Whistle
832	Spectrogram 1	1	2319.547563300	2319.841166698	3099.631	6819.188	0.2936	3719.557	-78.09	piceas-050824-080800.wav	2319.5476	11.6676	Whistle
833	Spectrogram 1	1	2320.094550452	2320.267494919	3321.033	4516.605	0.1729	1195.572	-77.01	piceas-050824-080800.wav	2320.0946	12.2145	Whistle
834	Spectrogram 1	1	2319.499299728	2320.372065993	10184.502	20546.125	0.8728	10361.623	-89.53	piceas-050824-080800.wav	2319.4993	11.6193	Whistle
835	Spectrogram 1	1	2325.218534774	2325.604643352	14214.022	23778.598	0.3861	9564.576	-99.35	piceas-050824-080800.wav	2325.2185	17.3385	Whistle
836	Spectrogram 1	1	2325.970642108	2327.120923913	13859.779	24000.000	1.1503	10140.221	-98.80	piceas-050824-080800.wav	2325.9706	18.0906	Whistle
837	Spectrogram 1	1	2330.889505380	2331.267570030	11557.196	22405.904	0.3781	10848.708	-94.32	piceas-050824-080800.wav	2330.8895	23.0095	Whistle
838	Spectrogram 1	1	2331.480734141	2332.820048271	4693.727	21918.819	1.3393	17225.092	-85.13	piceas-050824-080800.wav	2331.4807	23.6007	Bout
839	Spectrogram 1	1	2333.077453989	2333.745100072	9918.819	14036.900	0.6676	4118.081	-84.33	piceas-050824-080800.wav	2333.0775	25.1975	Whistle
840	Spectrogram 1	1	2335.836522403	2336.347311876	11955.720	22405.904	0.5108	10450.184	-94.80	piceas-050824-080800.wav	2335.8365	27.9565	Whistle
841	Spectrogram 1	1	2336.624827417	2336.842013492	15365.314	19217.712	0.2172	3852.398	-94.06	piceas-050824-080800.wav	2336.6248	28.7448	Whistle
842	Spectrogram 1	1	2337.397055952	2339.106390802	9210.332	23778.598	1.7093	14568.266	-88.70	piceas-050824-080800.wav	2337.3971	29.5171	Whistle
843	Spectrogram 1	1	2339.496521345	2339.673487776	13416.974	16605.166	0.1770	3188.192	-93.61	piceas-050824-080800.wav	2339.4965	31.6165	Whistle
