Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Begin File	Begin Date Time	File Offset (s)	Annotation
629	Spectrogram 1	1	2522.857381020	2524.522474263	6330.171	23954.459	1.6651	17624.288	-52.42	palmyra092007FS192-070928-000000.wav	2522.8574	135.7064	Whistle
630	Spectrogram 1	1	2526.175501613	2527.498727885	6557.875	21859.583	1.3232	15301.708	-60.25	palmyra092007FS192-070928-000000.wav	2526.1755	139.0245	Whistle
631	Spectrogram 1	1	2527.792334020	2528.407694566	5738.140	18261.860	0.6154	12523.719	-62.16	palmyra092007FS192-070928-000000.wav	2527.7923	140.6413	Whistle
632	Spectrogram 1	1	2531.532760869	2532.011374627	3962.049	6512.334	0.4786	2550.285	-64.54	palmyra092007FS192-070928-000000.wav	2531.5328	144.3818	Whistle
633	Spectrogram 1	1	2533.479394353	2533.909744539	7559.772	10155.598	0.4304	2595.825	-62.27	palmyra092007FS192-070928-000000.wav	2533.4794	146.3284	Whistle
634	Spectrogram 1	1	2537.847250379	2539.299179511	5920.304	19537.002	1.4519	13616.698	-57.03	palmyra092007FS192-070928-000000.wav	2537.8473	150.6962	Whistle
635	Spectrogram 1	1	2539.669200231	2541.334293474	5965.844	20766.603	1.6651	14800.759	-58.71	palmyra092007FS192-070928-000000.wav	2539.6692	152.5182	Whistle
636	Spectrogram 1	1	2542.420226586	2544.958086094	5601.518	22588.235	2.5379	16986.717	-61.09	palmyra092007FS192-070928-000000.wav	2542.4202	155.2692	Bout
637	Spectrogram 1	1	2545.175272169	2545.408546102	19309.298	23544.592	0.2333	4235.294	-66.88	palmyra092007FS192-070928-000000.wav	2545.1753	158.0243	Whistle
638	Spectrogram 1	1	2545.830855095	2546.241095460	7240.987	14664.137	0.4102	7423.150	-61.98	palmyra092007FS192-070928-000000.wav	2545.8309	158.6799	Whistle
639	Spectrogram 1	1	2546.940917257	2548.364692639	8333.966	19081.594	1.4238	10747.628	-63.44	palmyra092007FS192-070928-000000.wav	2546.9409	159.7899	Whistle
640	Spectrogram 1	1	2549.213327117	2551.188111615	6011.385	23908.918	1.9748	17897.533	-62.60	palmyra092007FS192-070928-000000.wav	2549.2133	162.0623	Whistle
641	Spectrogram 1	1	2551.698898784	2553.504760780	6102.467	23908.918	1.8059	17806.452	-52.90	palmyra092007FS192-070928-000000.wav	2551.6989	164.5479	Whistle
642	Spectrogram 1	1	2553.359970063	2554.506229904	5874.763	18944.972	1.1463	13070.209	-59.43	palmyra092007FS192-070928-000000.wav	2553.3600	166.2090	Whistle
643	Spectrogram 1	1	2556.424709637	2557.945012163	5965.844	20812.144	1.5203	14846.300	-61.27	palmyra092007FS192-070928-000000.wav	2556.4247	169.2737	Whistle
644	Spectrogram 1	1	2558.339164670	2559.236062721	8561.670	15848.197	0.8969	7286.528	-59.64	palmyra092007FS192-070928-000000.wav	2558.3392	171.1882	Bout
645	Spectrogram 1	1	2559.931865291	2561.798056751	5055.028	22998.102	1.8662	17943.074	-57.47	palmyra092007FS192-070928-000000.wav	2559.9319	172.7809	Bout
646	Spectrogram 1	1	2562.735174446	2564.187103578	7423.150	18580.645	1.4519	11157.495	-58.20	palmyra092007FS192-070928-000000.wav	2562.7352	175.5842	Whistle
647	Spectrogram 1	1	2565.514354551	2565.836111700	9518.027	20721.063	0.3218	11203.036	-58.94	palmyra092007FS192-070928-000000.wav	2565.5144	178.3634	Whistle
648	Spectrogram 1	1	2566.342879208	2566.845624753	9654.649	23134.725	0.5027	13480.076	-54.80	palmyra092007FS192-070928-000000.wav	2566.3429	179.1919	Whistle
649	Spectrogram 1	1	2568.957158775	2570.493549159	6922.201	19309.298	1.5364	12387.097	-60.03	palmyra092007FS192-070928-000000.wav	2568.9572	181.8062	Whistle
650	Spectrogram 1	1	2570.726823091	2571.249678457	7741.935	21586.338	0.5229	13844.402	-61.31	palmyra092007FS192-070928-000000.wav	2570.7268	183.5758	Whistle
651	Spectrogram 1	1	2571.350227566	2571.563391677	15529.412	19172.676	0.2132	3643.264	-61.79	palmyra092007FS192-070928-000000.wav	2571.3502	184.1992	Whistle
652	Spectrogram 1	1	2572.090269007	2573.369253672	7240.987	16485.769	1.2790	9244.782	-59.88	palmyra092007FS192-070928-000000.wav	2572.0903	184.9393	Whistle
653	Spectrogram 1	1	2575.661776091	2576.610959678	6421.252	23772.296	0.9492	17351.044	-59.20	palmyra092007FS192-070928-000000.wav	2575.6618	188.5108	Whistle
654	Spectrogram 1	1	2577.041309864	2577.419374513	6694.497	14163.188	0.3781	7468.691	-54.94	palmyra092007FS192-070928-000000.wav	2577.0413	189.8903	Whistle
655	Spectrogram 1	1	2577.415352549	2577.849724699	9791.271	16075.901	0.4344	6284.630	-56.78	palmyra092007FS192-070928-000000.wav	2577.4154	190.2644	Whistle
656	Spectrogram 1	1	2578.095067262	2578.931635847	6011.385	17077.799	0.8366	11066.414	-56.56	palmyra092007FS192-070928-000000.wav	2578.0951	190.9441	Whistle
657	Spectrogram 1	1	2579.289590675	2580.093983546	8925.996	18398.482	0.8044	9472.486	-56.25	palmyra092007FS192-070928-000000.wav	2579.2896	192.1386	Whistle
658	Spectrogram 1	1	2583.790171524	2585.370803515	7468.691	13388.994	1.5806	5920.304	-57.61	palmyra092007FS192-070928-000000.wav	2583.7902	196.6392	Whistle
659	Spectrogram 1	1	2584.433685821	2584.670981717	3187.856	6831.120	0.2373	3643.264	-57.31	palmyra092007FS192-070928-000000.wav	2584.4337	197.2827	Whistle
660	Spectrogram 1	1	2585.382869408	2586.577392821	6512.334	14254.269	1.1945	7741.935	-56.93	palmyra092007FS192-070928-000000.wav	2585.3829	198.2319	Whistle
661	Spectrogram 1	1	2586.838823241	2587.345590750	9836.812	11385.199	0.5068	1548.387	-58.58	palmyra092007FS192-070928-000000.wav	2586.8388	199.6878	Whistle
662	Spectrogram 1	1	2588.713058630	2589.018727921	7423.150	11339.658	0.3057	3916.509	-57.57	palmyra092007FS192-070928-000000.wav	2588.7131	201.5621	Whistle
663	Spectrogram 1	1	2589.195694353	2590.687843128	7969.639	22679.317	1.4921	14709.677	-59.37	palmyra092007FS192-070928-000000.wav	2589.1957	202.0447	Whistle
664	Spectrogram 1	1	2595.401590825	2597.054618174	5555.977	18671.727	1.6530	13115.750	-59.11	palmyra092007FS192-070928-000000.wav	2595.4016	208.2506	Whistle
665	Spectrogram 1	1	2597.513122111	2599.121907852	5692.600	21677.419	1.6088	15984.820	-59.47	palmyra092007FS192-070928-000000.wav	2597.5131	210.3621	Bout
666	Spectrogram 1	1	2599.729224470	2600.352628945	7423.150	16986.717	0.6234	9563.567	-59.82	palmyra092007FS192-070928-000000.wav	2599.7292	212.5782	Whistle
667	Spectrogram 1	1	2601.679879918	2603.264533874	5874.763	21449.715	1.5847	15574.953	-59.25	palmyra092007FS192-070928-000000.wav	2601.6799	214.5289	Whistle
668	Spectrogram 1	1	2604.877344317	2606.546459524	6193.548	20629.981	1.6691	14436.433	-59.51	palmyra092007FS192-070928-000000.wav	2604.8773	217.7264	Whistle
669	Spectrogram 1	1	2611.244116626	2612.571364863	9973.435	15757.116	1.3272	5783.681	-58.09	palmyra092007FS192-070928-000000.wav	2611.2441	224.0931	Whistle
670	Spectrogram 1	1	2612.486903612	2613.351625948	6876.660	18034.156	0.8647	11157.495	-58.40	palmyra092007FS192-070928-000000.wav	2612.4869	225.3359	Whistle
671	Spectrogram 1	1	2614.505932454	2616.014169087	7878.558	15939.279	1.5082	8060.721	-57.09	palmyra092007FS192-070928-000000.wav	2614.5059	227.3549	Whistle
672	Spectrogram 1	1	2615.953839622	2618.387128056	5510.436	23863.378	2.4333	18352.941	-54.51	palmyra092007FS192-070928-000000.wav	2615.9538	228.8028	Bout
673	Spectrogram 1	1	2618.443438294	2618.885854373	9745.731	15119.545	0.4424	5373.814	-57.06	palmyra092007FS192-070928-000000.wav	2618.4434	231.2924	Whistle
674	Spectrogram 1	1	2622.517690921	2623.277842184	3005.693	16895.636	0.7602	13889.943	-58.80	palmyra092007FS192-070928-000000.wav	2622.5177	235.3667	Whistle
675	Spectrogram 1	1	2623.832873265	2624.379860417	3461.101	8060.721	0.5470	4599.620	-58.65	palmyra092007FS192-070928-000000.wav	2623.8329	236.6819	Whistle
676	Spectrogram 1	1	2624.468343633	2624.737815245	6557.875	12432.638	0.2695	5874.763	-55.56	palmyra092007FS192-070928-000000.wav	2624.4683	237.3173	Whistle
677	Spectrogram 1	1	2625.646779189	2626.201810270	2914.611	5282.732	0.5550	2368.121	-58.77	palmyra092007FS192-070928-000000.wav	2625.6468	238.4958	Whistle
678	Spectrogram 1	1	2626.644226349	2626.861412424	2914.611	8242.884	0.2172	5328.273	-58.56	palmyra092007FS192-070928-000000.wav	2626.6442	239.4932	Whistle
679	Spectrogram 1	1	2628.192685362	2628.928704839	10611.006	20402.277	0.7360	9791.271	-56.17	palmyra092007FS192-070928-000000.wav	2628.1927	241.0417	Whistle
680	Spectrogram 1	1	2629.692878066	2630.457051293	10246.679	22588.235	0.7642	12341.556	-54.62	palmyra092007FS192-070928-000000.wav	2629.6929	242.5419	Whistle
681	Spectrogram 1	1	2638.738281372	2638.891116018	8743.833	13662.239	0.1528	4918.406	-54.65	palmyra092007FS192-070928-000000.wav	2638.7383	251.5873	Whistle
682	Spectrogram 1	1	2639.112324057	2639.582893887	3096.774	9335.863	0.4706	6239.089	-54.76	palmyra092007FS192-070928-000000.wav	2639.1123	251.9613	Whistle
683	Spectrogram 1	1	2639.804101926	2640.411418544	9563.567	15529.412	0.6073	5965.844	-54.63	palmyra092007FS192-070928-000000.wav	2639.8041	252.6531	Whistle
684	Spectrogram 1	1	2642.957324716	2645.475074402	8698.292	23817.837	2.5177	15119.545	-55.14	palmyra092007FS192-070928-000000.wav	2642.9573	255.8063	Whistle
685	Spectrogram 1	1	2645.969775985	2647.554429941	9472.486	23863.378	1.5847	14390.892	-56.70	palmyra092007FS192-070928-000000.wav	2645.9698	258.8188	Bout
686	Spectrogram 1	1	2648.210010130	2648.994293179	9244.782	23908.918	0.7843	14664.137	-54.13	palmyra092007FS192-070928-000000.wav	2648.2100	261.0590	Whistle
687	Spectrogram 1	1	2649.106908181	2649.396489615	9836.812	13571.157	0.2896	3734.345	-54.61	palmyra092007FS192-070928-000000.wav	2649.1069	261.9559	Whistle
688	Spectrogram 1	1	2649.597587833	2650.305453559	9927.894	24000.000	0.7079	14072.106	-53.95	palmyra092007FS192-070928-000000.wav	2649.5976	262.4466	Whistle
689	Spectrogram 1	1	2649.758466407	2650.462310169	3506.641	8151.803	0.7038	4645.161	-55.19	palmyra092007FS192-070928-000000.wav	2649.7585	262.6075	Bout
690	Spectrogram 1	1	2650.410024632	2651.765426620	9609.108	23726.755	1.3554	14117.647	-54.04	palmyra092007FS192-070928-000000.wav	2650.4100	263.2590	Whistle
691	Spectrogram 1	1	2652.465244811	2653.132890894	10064.516	23772.296	0.6676	13707.780	-54.36	palmyra092007FS192-070928-000000.wav	2652.4652	265.3143	Whistle
692	Spectrogram 1	1	2653.760317333	2656.064902908	5282.732	23908.918	2.3046	18626.186	-54.38	palmyra092007FS192-070928-000000.wav	2653.7603	266.6093	Bout
693	Spectrogram 1	1	2656.652112440	2657.295626737	10018.975	24000.000	0.6435	13981.025	-53.32	palmyra092007FS192-070928-000000.wav	2656.6521	269.5011	Whistle
694	Spectrogram 1	1	2657.364000131	2657.738042816	9654.649	14436.433	0.3740	4781.784	-53.81	palmyra092007FS192-070928-000000.wav	2657.3640	270.2130	Whistle
695	Spectrogram 1	1	2658.120129430	2658.823973192	10292.220	24000.000	0.7038	13707.780	-54.67	palmyra092007FS192-070928-000000.wav	2658.1201	270.9691	Whistle
696	Spectrogram 1	1	2658.952676051	2660.308078038	7924.099	24000.000	1.3554	16075.901	-55.77	palmyra092007FS192-070928-000000.wav	2658.9527	271.8017	Whistle
697	Spectrogram 1	1	2659.913925532	2660.396561254	3597.723	9518.027	0.4826	5920.304	-57.15	palmyra092007FS192-070928-000000.wav	2659.9139	272.7629	Whistle
698	Spectrogram 1	1	2660.838977333	2661.635326275	5601.518	23954.459	0.7963	18352.941	-54.52	palmyra092007FS192-070928-000000.wav	2660.8390	273.6880	Bout
699	Spectrogram 1	1	2662.150137713	2663.014860049	7514.231	12979.127	0.8647	5464.896	-55.94	palmyra092007FS192-070928-000000.wav	2662.1501	274.9991	Whistle
700	Spectrogram 1	1	2663.199872534	2663.875562546	10018.975	23954.459	0.6757	13935.484	-52.40	palmyra092007FS192-070928-000000.wav	2663.1999	276.0489	Whistle
701	Spectrogram 1	1	2663.811211116	2665.359667393	6512.334	15574.953	1.5485	9062.619	-52.01	palmyra092007FS192-070928-000000.wav	2663.8112	276.6602	Whistle
702	Spectrogram 1	1	2666.011225618	2666.224389729	9518.027	13024.668	0.2132	3506.641	-53.42	palmyra092007FS192-070928-000000.wav	2666.0112	278.8602	Whistle
703	Spectrogram 1	1	2667.503374394	2668.082537261	6512.334	14481.973	0.5792	7969.639	-55.97	palmyra092007FS192-070928-000000.wav	2667.5034	280.3524	Whistle
704	Spectrogram 1	1	2668.726052383	2668.870843099	7286.528	9381.404	0.1448	2094.877	-57.17	palmyra092007FS192-070928-000000.wav	2668.7261	281.5751	Whistle
705	Spectrogram 1	1	2670.350925982	2671.074879565	9290.323	23772.296	0.7240	14481.973	-56.06	palmyra092007FS192-070928-000000.wav	2670.3509	283.1999	Whistle
706	Spectrogram 1	1	2681.761247065	2682.549552078	6148.008	23954.459	0.7883	17806.452	-58.89	palmyra092007FS192-070928-000000.wav	2681.7612	294.6103	Whistle
707	Spectrogram 1	1	2682.726518510	2685.155784980	6785.579	23908.918	2.4293	17123.340	-56.77	palmyra092007FS192-070928-000000.wav	2682.7265	295.5755	Bout
708	Spectrogram 1	1	2685.248290160	2687.025998405	9472.486	24000.000	1.7777	14527.514	-56.96	palmyra092007FS192-070928-000000.wav	2685.2483	298.0973	Whistle
709	Spectrogram 1	1	2687.492547455	2687.850502282	11248.577	21176.471	0.3580	9927.894	-56.82	palmyra092007FS192-070928-000000.wav	2687.4925	300.3415	Whistle
710	Spectrogram 1	1	2689.439178202	2689.813220887	15939.279	23954.459	0.3740	8015.180	-59.54	palmyra092007FS192-070928-000000.wav	2689.4392	302.2882	Whistle
711	Spectrogram 1	1	2690.480866970	2690.858931619	14072.106	23772.296	0.3781	9700.190	-56.49	palmyra092007FS192-070928-000000.wav	2690.4809	303.3299	Whistle
712	Spectrogram 1	1	2691.192754661	2691.675390383	12432.638	23954.459	0.4826	11521.822	-57.76	palmyra092007FS192-070928-000000.wav	2691.1928	304.0417	Whistle
713	Spectrogram 1	1	2691.526577702	2691.623104846	7377.609	10611.006	0.0965	3233.397	-58.61	palmyra092007FS192-070928-000000.wav	2691.5266	304.3756	Whistle
714	Spectrogram 1	1	2692.471742062	2694.816547280	5373.814	23316.888	2.3448	17943.074	-56.97	palmyra092007FS192-070928-000000.wav	2692.4717	305.3207	Bout
715	Spectrogram 1	1	2694.836657102	2697.547461077	6330.171	23772.296	2.7108	17442.125	-56.69	palmyra092007FS192-070928-000000.wav	2694.8367	307.6857	Bout
716	Spectrogram 1	1	2697.841064475	2698.906885029	6740.038	19491.461	1.0658	12751.423	-54.22	palmyra092007FS192-070928-000000.wav	2697.8411	310.6901	Bout
717	Spectrogram 1	1	2698.959170565	2699.353323072	8607.211	14573.055	0.3942	5965.844	-54.89	palmyra092007FS192-070928-000000.wav	2698.9592	311.8082	Whistle
718	Spectrogram 1	1	2699.494091825	2700.278374874	6831.120	13571.157	0.7843	6740.038	-56.46	palmyra092007FS192-070928-000000.wav	2699.4941	312.3431	Whistle
719	Spectrogram 1	1	2699.494091825	2700.161737907	12660.342	24000.000	0.6676	11339.658	-54.92	palmyra092007FS192-070928-000000.wav	2699.4941	312.3431	Whistle
720	Spectrogram 1	1	2700.696661013	2701.050593876	11020.873	23863.378	0.3539	12842.505	-57.62	palmyra092007FS192-070928-000000.wav	2700.6967	313.5457	Whistle
721	Spectrogram 1	1	2701.259736023	2702.168699967	6967.742	23908.918	0.9090	16941.176	-58.81	palmyra092007FS192-070928-000000.wav	2701.2597	314.1087	Whistle
722	Spectrogram 1	1	2702.180765860	2704.521549114	1912.713	23043.643	2.3408	21130.930	-58.13	palmyra092007FS192-070928-000000.wav	2702.1808	315.0298	Bout
723	Spectrogram 1	1	2704.646232746	2705.446603652	6967.742	14117.647	0.8004	7149.905	-54.35	palmyra092007FS192-070928-000000.wav	2704.6462	317.4952	Whistle
724	Spectrogram 1	1	2705.185175969	2705.635635977	14117.647	23590.133	0.4505	9472.486	-53.92	palmyra092007FS192-070928-000000.wav	2705.1852	318.0342	Whistle
725	Spectrogram 1	1	2705.631614013	2706.681346709	6967.742	23043.643	1.0497	16075.901	-56.12	palmyra092007FS192-070928-000000.wav	2705.6316	318.4806	Whistle
726	Spectrogram 1	1	2707.079521180	2707.698903691	11703.985	23908.918	0.6194	12204.934	-57.31	palmyra092007FS192-070928-000000.wav	2707.0795	319.9285	Whistle
727	Spectrogram 1	1	2707.670749940	2708.048814590	7559.772	11476.281	0.3781	3916.509	-55.41	palmyra092007FS192-070928-000000.wav	2707.6707	320.5197	Whistle
728	Spectrogram 1	1	2709.641515211	2710.285029507	10702.087	23590.133	0.6435	12888.046	-58.09	palmyra092007FS192-070928-000000.wav	2709.6415	322.4905	Whistle
729	Spectrogram 1	1	2711.395091669	2712.010452215	11066.414	23954.459	0.6154	12888.046	-59.50	palmyra092007FS192-070928-000000.wav	2711.3951	324.2441	Whistle
730	Spectrogram 1	1	2713.249219973	2714.258733026	10110.057	23726.755	1.0095	13616.698	-59.13	palmyra092007FS192-070928-000000.wav	2713.2492	326.0982	Whistle
731	Spectrogram 1	1	2714.821808035	2715.384883045	10702.087	23817.837	0.5631	13115.750	-58.57	palmyra092007FS192-070928-000000.wav	2714.8218	327.6708	Whistle
732	Spectrogram 1	1	2715.545761619	2716.494945207	9153.700	13571.157	0.9492	4417.457	-57.98	palmyra092007FS192-070928-000000.wav	2715.5458	328.3948	Whistle
733	Spectrogram 1	1	2716.036441271	2716.454725563	12159.393	21905.123	0.4183	9745.731	-56.75	palmyra092007FS192-070928-000000.wav	2716.0364	328.8854	Whistle
734	Spectrogram 1	1	2716.953449143	2719.748714370	6148.008	23590.133	2.7953	17442.125	-57.55	palmyra092007FS192-070928-000000.wav	2716.9534	329.8025	Bout
735	Spectrogram 1	1	2719.994051669	2720.919103471	6876.660	23954.459	0.9251	17077.799	-58.35	palmyra092007FS192-070928-000000.wav	2719.9941	332.8430	Whistle
736	Spectrogram 1	1	2721.614903304	2722.234285814	10110.057	21130.930	0.6194	11020.873	-56.20	palmyra092007FS192-070928-000000.wav	2721.6149	334.4639	Whistle
737	Spectrogram 1	1	2722.495713497	2723.143249758	7149.905	11203.036	0.6475	4053.131	-56.48	palmyra092007FS192-070928-000000.wav	2722.4957	335.3447	Whistle
738	Spectrogram 1	1	2722.853668325	2723.481094764	12022.770	23772.296	0.6274	11749.526	-56.54	palmyra092007FS192-070928-000000.wav	2722.8537	335.7027	Whistle
739	Spectrogram 1	1	2723.871225307	2724.398102637	12159.393	21267.552	0.5269	9108.159	-56.63	palmyra092007FS192-070928-000000.wav	2723.8712	336.7202	Whistle
740	Spectrogram 1	1	2725.114015029	2725.665024145	10838.710	22497.154	0.5510	11658.444	-56.44	palmyra092007FS192-070928-000000.wav	2725.1140	337.9630	Whistle
741	Spectrogram 1	1	2726.441263266	2727.897214362	12432.638	23499.051	1.4560	11066.414	-58.41	palmyra092007FS192-070928-000000.wav	2726.4413	339.2903	Whistle
742	Spectrogram 1	1	2728.601060861	2730.137451244	10292.220	23817.837	1.5364	13525.617	-58.85	palmyra092007FS192-070928-000000.wav	2728.6011	341.4501	Whistle
743	Spectrogram 1	1	2730.994129651	2732.140389492	6740.038	23681.214	1.1463	16941.176	-58.73	palmyra092007FS192-070928-000000.wav	2730.9941	343.8431	Bout
744	Spectrogram 1	1	2732.438014855	2733.954295416	9654.649	24000.000	1.5163	14345.351	-58.59	palmyra092007FS192-070928-000000.wav	2732.4380	345.2870	Whistle
745	Spectrogram 1	1	2734.617919308	2736.073870404	10702.087	24000.000	1.4560	13297.913	-59.52	palmyra092007FS192-070928-000000.wav	2734.6179	347.4669	Whistle
746	Spectrogram 1	1	2736.520308447	2737.216108281	10975.332	23863.378	0.6958	12888.046	-59.18	palmyra092007FS192-070928-000000.wav	2736.5203	349.3693	Whistle
747	Spectrogram 1	1	2737.352855069	2737.992347401	10292.220	24000.000	0.6395	13707.780	-59.47	palmyra092007FS192-070928-000000.wav	2737.3529	350.2019	Whistle
748	Spectrogram 1	1	2738.133116153	2738.668037413	15028.463	23908.918	0.5349	8880.455	-59.53	palmyra092007FS192-070928-000000.wav	2738.1331	350.9821	Whistle
749	Spectrogram 1	1	2738.849025809	2741.282314243	7468.691	23681.214	2.4333	16212.524	-56.58	palmyra092007FS192-070928-000000.wav	2738.8490	351.6980	Whistle
750	Spectrogram 1	1	2741.632222116	2742.959470353	11840.607	23772.296	1.3272	11931.689	-58.09	palmyra092007FS192-070928-000000.wav	2741.6322	354.4812	Whistle
751	Spectrogram 1	1	2742.710108563	2743.816148760	8242.884	16303.605	1.1060	8060.721	-55.92	palmyra092007FS192-070928-000000.wav	2742.7101	355.5591	Whistle
752	Spectrogram 1	1	2743.574830899	2744.065510550	15347.249	23590.133	0.4907	8242.884	-61.06	palmyra092007FS192-070928-000000.wav	2743.5748	356.4238	Whistle
753	Spectrogram 1	1	2744.234433053	2744.898057172	11339.658	23180.266	0.6636	11840.607	-58.86	palmyra092007FS192-070928-000000.wav	2744.2344	357.0834	Whistle
754	Spectrogram 1	1	2745.360583072	2745.927680046	12842.505	24000.000	0.5671	11157.495	-60.06	palmyra092007FS192-070928-000000.wav	2745.3606	358.2096	Whistle
755	Spectrogram 1	1	2746.016165999	2746.824580834	7924.099	22952.562	0.8084	15028.463	-59.53	palmyra092007FS192-070928-000000.wav	2746.0162	358.8652	Bout
756	Spectrogram 1	1	2750.910899355	2752.358806522	10884.250	23772.296	1.4479	12888.046	-58.50	palmyra092007FS192-070928-000000.wav	2750.9109	363.7599	Whistle
