Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
1226	Spectrogram 1	1	5973.238041000	5975.748611000	9241.650	15512.770	2.5106	6271.120	-65.60	Whistle
1227	Spectrogram 1	1	5979.500670000	5980.287391000	5454.545	22349.705	0.7867	16895.160	-64.40	Bout
1228	Spectrogram 1	1	5980.441810000	5981.262290000	5090.909	21642.436	0.8205	16551.527	-67.39	Whistle
1229	Spectrogram 1	1	5984.705093000	5985.131421000	6636.364	12136.364	0.4263	5500.000	-66.64	Whistle
1230	Spectrogram 1	1	5986.269635000	5986.734016000	6500.000	10278.978	0.4644	3778.978	-59.77	Whistle
1231	Spectrogram 1	1	5986.967731000	5988.204200000	4998.035	20590.909	1.2365	15592.874	-64.61	Bout
1232	Spectrogram 1	1	5988.730328000	5989.158805000	3819.253	5469.548	0.4285	1650.295	-68.29	Whistle
1233	Spectrogram 1	1	5990.444235000	5990.874785000	3636.364	6648.330	0.4306	3011.966	-59.54	Whistle
1234	Spectrogram 1	1	5992.567142000	5993.070778000	1681.818	11693.517	0.5036	10011.699	-61.69	Whistle
1235	Spectrogram 1	1	5994.621881000	5994.972453000	8500.000	21181.818	0.3506	12681.818	-65.72	Whistle
1236	Spectrogram 1	1	5996.485426000	5996.650327000	5363.636	13590.909	0.1649	8227.273	-59.50	Whistle
1237	Spectrogram 1	1	5999.719083000	6000.026530000	7045.455	10373.281	0.3074	3327.826	-64.38	Whistle
1238	Spectrogram 1	1	6053.874847000	6054.635149000	6454.545	22915.521	0.7603	16460.976	-64.43	Whistle
1239	Spectrogram 1	1	6079.177027000	6079.514872000	6227.273	11045.455	0.3378	4818.182	-65.54	Whistle
1240	Spectrogram 1	1	6079.703905000	6080.343397000	6136.364	19909.091	0.6395	13772.727	-60.63	Whistle
1241	Spectrogram 1	1	6081.312690000	6081.638912000	7863.636	11181.818	0.3262	3318.182	-65.44	Whistle
1242	Spectrogram 1	1	6081.883809000	6082.417960000	6272.727	9760.314	0.5342	3487.587	-65.27	Whistle
1243	Spectrogram 1	1	6085.427035000	6085.777072000	7166.994	9272.727	0.3500	2105.733	-68.94	Whistle
1244	Spectrogram 1	1	6088.699039000	6089.296292000	7136.364	12212.181	0.5973	5075.817	-70.07	Whistle
1245	Spectrogram 1	1	6156.309741000	6156.487245000	7590.909	13272.727	0.1775	5681.818	-66.78	Whistle
1246	Spectrogram 1	1	6179.794533000	6180.289235000	5909.091	10363.636	0.4947	4454.545	-66.67	Whistle
1247	Spectrogram 1	1	6182.621975000	6183.070053000	5954.545	19426.326	0.4481	13471.781	-68.04	Whistle
1248	Spectrogram 1	1	6188.473935000	6188.864065000	6090.909	11181.818	0.3901	5090.909	-70.73	Whistle
1249	Spectrogram 1	1	6198.446520000	6199.494119000	5636.364	16785.855	1.0476	11149.491	-72.80	Whistle
1250	Spectrogram 1	1	6214.158206000	6214.407567000	9090.909	10863.636	0.2494	1772.727	-71.72	Whistle
1251	Spectrogram 1	1	6232.040373000	6233.676375000	7181.818	22585.462	1.6360	15403.644	-66.57	Whistle
1252	Spectrogram 1	1	6240.385927000	6240.843618000	6181.818	11033.399	0.4577	4851.581	-66.37	Whistle
1253	Spectrogram 1	1	6466.417335000	6467.457550000	7454.545	22909.091	1.0402	15454.546	-68.49	Whistle
1254	Spectrogram 1	1	6472.591293000	6473.080254000	18000.000	22444.008	0.4890	4444.008	-81.65	Whistle
1255	Spectrogram 1	1	6473.957042000	6474.580447000	8136.364	20818.182	0.6234	12681.818	-69.66	Whistle
1256	Spectrogram 1	1	6485.309258000	6485.789665000	7449.902	11693.517	0.4804	4243.615	-69.82	Whistle
1257	Spectrogram 1	1	6493.841639000	6494.473088000	2181.818	20500.000	0.6314	18318.182	-64.52	Whistle
1258	Spectrogram 1	1	6513.300100000	6513.770477000	7318.182	17545.455	0.4704	10227.273	-70.33	Whistle
1259	Spectrogram 1	1	6533.362972000	6533.687250000	5545.455	15371.316	0.3243	9825.861	-71.43	Whistle
1260	Spectrogram 1	1	6538.746882000	6539.118192000	4590.909	8722.986	0.3713	4132.077	-76.76	Whistle
1261	Spectrogram 1	1	6540.608123000	6540.991138000	7227.273	13249.509	0.3830	6022.236	-67.27	Whistle
1262	Spectrogram 1	1	6542.350563000	6542.768848000	8272.727	9681.818	0.4183	1409.091	-72.54	Whistle
1263	Spectrogram 1	1	6543.451648000	6544.381655000	3954.545	14711.198	0.9300	10756.653	-73.47	Whistle
1264	Spectrogram 1	1	6547.920985000	6548.463950000	7454.545	18500.000	0.5430	11045.455	-60.50	Whistle
1265	Spectrogram 1	1	6551.563491000	6552.578421000	5563.851	11045.455	1.0149	5481.604	-67.35	Whistle
1266	Spectrogram 1	1	6579.026865000	6579.738753000	4363.636	22909.091	0.7119	18545.455	-53.02	Whistle
1267	Spectrogram 1	1	6585.892359000	6586.990712000	3409.091	23090.909	1.0984	19681.818	-53.40	Whistle
1268	Spectrogram 1	1	6587.428751000	6588.993295000	3500.000	23272.727	1.5645	19772.727	-55.27	Whistle
1269	Spectrogram 1	1	6592.773942000	6593.671053000	5590.909	21000.000	0.8971	15409.091	-48.96	Whistle
1270	Spectrogram 1	1	6594.119006000	6594.809056000	6227.273	21181.818	0.6901	14954.545	-47.28	Whistle
1271	Spectrogram 1	1	6595.645626000	6596.240877000	5545.455	23181.818	0.5953	17636.363	-44.16	Whistle
1272	Spectrogram 1	1	6596.923581000	6597.346917000	5818.182	10703.340	0.4233	4885.158	-52.31	Whistle
1273	Spectrogram 1	1	6597.817487000	6597.942168000	3363.636	11136.364	0.1247	7772.728	-65.83	Whistle
1274	Spectrogram 1	1	6606.014252000	6607.104205000	3545.455	22954.545	1.0900	19409.090	-51.15	Whistle
1275	Spectrogram 1	1	6607.627060000	6608.717012000	3909.091	22681.818	1.0900	18772.727	-49.11	Whistle
1276	Spectrogram 1	1	6610.744083000	6612.019046000	4227.273	23227.273	1.2750	19000.000	-53.37	Whistle
1277	Spectrogram 1	1	6619.660781000	6620.034823000	2454.545	8863.636	0.3740	6409.091	-65.88	Whistle
1278	Spectrogram 1	1	6630.705062000	6631.248062000	3772.727	12117.878	0.5430	8345.151	-68.63	Whistle
1279	Spectrogram 1	1	6631.959951000	6633.675185000	3536.346	23227.273	1.7152	19690.927	-47.81	Whistle
1280	Spectrogram 1	1	6635.204067000	6635.511345000	7954.545	16125.737	0.3073	8171.192	-63.71	Whistle
1281	Spectrogram 1	1	6640.683594000	6640.876648000	7227.273	10590.909	0.1931	3363.636	-70.25	Whistle
1282	Spectrogram 1	1	6645.200261000	6645.719094000	5272.727	22954.545	0.5188	17681.818	-62.87	Whistle
1283	Spectrogram 1	1	6646.169554000	6646.467180000	4227.273	11552.063	0.2976	7324.790	-56.34	Whistle
1284	Spectrogram 1	1	6669.758380000	6670.349609000	10909.091	22863.636	0.5912	11954.545	-75.99	Whistle
1285	Spectrogram 1	1	6672.211780000	6673.502830000	4090.909	22909.091	1.2911	18818.182	-72.51	Whistle
1286	Spectrogram 1	1	6684.864883000	6685.142398000	8090.909	12909.091	0.2775	4818.182	-60.16	Whistle
1287	Spectrogram 1	1	6685.958857000	6686.357032000	5136.364	16772.727	0.3982	11636.363	-67.32	Whistle
1288	Spectrogram 1	1	6689.606780000	6690.189965000	7545.455	22590.909	0.5832	15045.454	-69.18	Whistle
1289	Spectrogram 1	1	6690.801303000	6691.561455000	8818.182	15863.636	0.7602	7045.454	-78.30	Whistle
1290	Spectrogram 1	1	6729.188938000	6730.650936000	6045.455	22818.182	1.4620	16772.727	-66.95	Whistle
1291	Spectrogram 1	1	6731.218033000	6731.310538000	4772.727	12181.818	0.0925	7409.091	-62.35	Whistle
1292	Spectrogram 1	1	6736.925198000	6738.332886000	5909.091	22727.273	1.4077	16818.182	-62.61	Whistle
1293	Spectrogram 1	1	6747.088702000	6748.263115000	3909.091	23000.000	1.1744	19090.909	-53.40	Whistle
1294	Spectrogram 1	1	6749.445573000	6750.422910000	4363.636	22363.636	0.9773	18000.000	-51.86	Whistle
1295	Spectrogram 1	1	6750.607921000	6752.336414000	3866.405	23318.182	1.7285	19451.777	-57.56	Bout
1296	Spectrogram 1	1	6753.077408000	6753.998438000	4272.727	21727.273	0.9210	17454.546	-57.84	Bout
1297	Spectrogram 1	1	6754.943599000	6755.481822000	7968.566	12136.364	0.5382	4167.798	-54.23	Whistle
1298	Spectrogram 1	1	6757.336669000	6758.048557000	5500.000	14003.929	0.7119	8503.929	-68.04	Bout
1299	Spectrogram 1	1	6829.691819000	6830.077927000	6000.000	9000.000	0.3861	3000.000	-69.08	Whistle
1300	Spectrogram 1	1	6832.088910000	6833.114511000	4432.220	19426.326	1.0256	14994.106	-69.51	Whistle
1301	Spectrogram 1	1	6833.524752000	6834.876584000	4590.909	22679.764	1.3518	18088.855	-52.73	Bout
1302	Spectrogram 1	1	6842.328834000	6844.575708000	4055.010	22590.909	2.2469	18535.899	-73.19	Bout
1303	Spectrogram 1	1	6846.455162000	6847.380282000	4090.909	13108.055	0.9251	9017.146	-65.36	Whistle
1304	Spectrogram 1	1	6862.313980000	6863.371757000	6590.909	19090.909	1.0578	12500.000	-69.23	Whistle
1305	Spectrogram 1	1	6873.444190000	6874.934120000	5328.094	17115.914	1.4899	11787.820	-66.76	Bout
1306	Spectrogram 1	1	6877.613536000	6877.931271000	6181.818	9818.182	0.3177	3636.364	-71.55	Whistle
1307	Spectrogram 1	1	6896.050225000	6897.144199000	5611.002	23045.455	1.0940	17434.453	-55.91	Whistle
